doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url
17sb0018,SB 0018 of 2017,17pa0012,PA 0012 of 2017,2017-2018,SB,Corrections,parole,Corrections; parole; department of corrections to report parole absconders to department of health and human services; require. Amends 1953 PA 232 (MCL 791.201 - 791.285) by adding sec. 84.  TIE BAR WITH: SB 0019'17Last Action: ASSIGNED PA 0012'17 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0018
17sb0019,SB 0019 of 2017,17pa0013,PA 0013 of 2017,2017-2018,SB,Human services,services or financial assistance,Human services; services or financial assistance; services or financial assistance provided to individual who absconds from parole; require to be discontinued. Amends sec. 10b of 1939 PA 280 (MCL 400.10b).  TIE BAR WITH: SB 0018'17Last Action: ASSIGNED PA 0013'17 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0019
17sb0020,SB 0020 of 2017,17pa0014,PA 0014 of 2017,2017-2018,SB,Corrections,other,Corrections; other; reference to general education development (GED); revise to high school equivalency. Amends secs. 33 & 34d of 1953 PA 232 (MCL 791.233 & 791.234d).Last Action: ASSIGNED PA 0014'17 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0020
17sb0021,SB 0021 of 2017,17pa0015,PA 0015 of 2017,2017-2018,SB,Crime victims,other,Crime victims; other; crime victims fund; ensure funds may be provided to minor victims of crime and require certain reporting. Amends sec. 4 of 1989 PA 196 (MCL 780.904).Last Action: ASSIGNED PA 0015'17 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0021
17sb0022,SB 0022 of 2017,17pa0016,PA 0016 of 2017,2017-2018,SB,Corrections,prisoners,Corrections; prisoners; department to provide rehabilitation programming for 18-to 22-year-old inmates that specifically takes the prisoners' age into consideration and to report certain information; require. Amends 1953 PA 232 (MCL 791.201 - 791.285) by adding sec. 62d.Last Action: ASSIGNED PA 0016'17 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0022
17sb0023,SB 0023 of 2017,17pa0017,PA 0017 of 2017,2017-2018,SB,Criminal procedure,other,"Criminal procedure; other; swift and sure probation sanctions; modify, and create the swift and sure probation supervision fund. Amends secs. 3, 4, 5 & 6, ch. XIA of 1927 PA 175 (MCL 771A.3 et seq.) & adds heading for ch. XIA.Last Action: ASSIGNED PA 0017'17 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0023
17sb0024,SB 0024 of 2017,17pa0018,PA 0018 of 2017,2017-2018,SB,Courts,other,Courts; other; swift and sure sanctions court; create. Amends 1961 PA 236 (MCL 600.101 - 600.9947) by adding sec. 1086.Last Action: ASSIGNED PA 0018'17 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0024
17sb0025,SB 0025 of 2017,NA,NA,2017-2018,SB,Individual income tax,credit,Individual income tax; credit; credit for expenditures by certain school teachers for certain supplies; provide for. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 277.Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0025
17sb0026,SB 0026 of 2017,NA,NA,2017-2018,SB,Individual income tax,credit,Individual income tax; credit; earned income tax credit; increase. Amends sec. 272 of 1967 PA 281 (MCL 206.272).Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0026
17sb0027,SB 0027 of 2017,NA,NA,2017-2018,SB,Education,reorganization,Education; reorganization; section creating and prescribing duties of state school reform/redesign office; repeal. Repeals sec. 1280c of 1976 PA 451 (MCL 380.1280c).Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0027
17sb0028,SB 0028 of 2017,NA,NA,2017-2018,SB,Torts,product liability,Torts; product liability; limitation on liability for drugs that have been approved by federal Food and Drug Administration; rescind. Amends sec. 2946 of 1961 PA 236 (MCL 600.2946).Last Action: REFERRED TO COMMITTEE ON JUDICIARY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0028
17sb0029,SB 0029 of 2017,NA,NA,2017-2018,SB,Insurance,health insurers,"Insurance; health insurers; health insurance claims assessment rate; modify under certain circumstances. Amends sec. 3 of 2011 PA 142 (MCL 550.1733) & repeals 2011 PA 142 (MCL 550.1731 - 550.1741).  TIE BAR WITH: SB 0030'17, SB 0031'17, SB 0032'17Last Action: REASSIGNED TO COMMITTEE ON MICHIGAN COMPETITIVENESS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0029
17sb0030,SB 0030 of 2017,NA,NA,2017-2018,SB,State financing and management,funds,"State financing and management; funds; health services fund; create. Amends secs. 2 & 6 of 2000 PA 489 (MCL 12.252 & 12.256) & adds sec. 11.  TIE BAR WITH: SB 0029'17, SB 0031'17, SB 0032'17Last Action: REASSIGNED TO COMMITTEE ON MICHIGAN COMPETITIVENESS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0030
17sb0031,SB 0031 of 2017,NA,NA,2017-2018,SB,Use tax,collections,"Use tax; collections; allocation of certain revenues collected into the health services fund; provide for. Amends sec. 21 of 1937 PA 94 (MCL 205.111).  TIE BAR WITH: SB 0029'17, SB 0030'17, SB 0032'17Last Action: REASSIGNED TO COMMITTEE ON MICHIGAN COMPETITIVENESS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0031
17sb0032,SB 0032 of 2017,NA,NA,2017-2018,SB,Individual income tax,collections,"Individual income tax; collections; earmark for the health services fund; provide for. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 51f.  TIE BAR WITH: SB 0029'17, SB 0030'17, SB 0031'17Last Action: REASSIGNED TO COMMITTEE ON MICHIGAN COMPETITIVENESS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0032
17sb0033,SB 0033 of 2017,NA,NA,2017-2018,SB,Crimes,assaultive,Crimes; assaultive; crime of assaulting a person performing certain job-related duties; expand to include emergency room personnel. Amends sec. 81d of 1931 PA 328 (MCL 750.81d).Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-1,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0033
17sb0034,SB 0034 of 2017,17pa0019,PA 0019 of 2017,2017-2018,SB,Highways,name,"Highways; name; portion of US-23; designate as the ""Sergeant Joe Johnson Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2080) by adding sec. 11a.Last Action: ASSIGNED PA 0019'17 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0034
17sb0035,SB 0035 of 2017,NA,NA,2017-2018,SB,Gaming,bingo and charitable gaming,"Gaming; bingo and charitable gaming; millionaire parties; provide for general amendments. Amends secs. 2, 3, 3a, 4, 4a, 8, 9, 10, 11b, 12, 13, 14, 15, 16 & 19 of 1972 PA 382 (MCL 432.102 et seq.); designates secs. 1 to 20 as art. 1; adds art. 2 & repeals secs. 10a, 10b & 20 of 1972 PA 382 (MCL 432.110a et seq.).Last Action: VETOED BY GOVERNOR 12/28/2018   12/31/18 ADDENDA",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0035
17sb0036,SB 0036 of 2017,NA,NA,2017-2018,SB,Law enforcement,records,Law enforcement; records; fingerprinting and photographing of child or youth with special health care needs taken and submitted to the automated fingerprint identification system (AFIS) and the statewide network of agency photos upon request of parent or guardian; allow. Amends secs. 2 & 4 of 1985 PA 176 (MCL 722.772 & 722.774).Last Action: referred to Committee on Judiciary,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0036
17sb0037,SB 0037 of 2017,NA,NA,2017-2018,SB,Tobacco,retail sales,"Tobacco; retail sales; sale of electronic cigarette or any oral device that provides vapor nicotine to minors; prohibit. Amends title & secs. 1, 2 & 4 of 1915 PA 31 (MCL 722.641 et seq.).Last Action: REFERRED TO COMMITTEE OF THE WHOLE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0037
17sb0038,SB 0038 of 2017,17pa0025,PA 0025 of 2017,2017-2018,SB,Law enforcement,records,Law enforcement; records; procedure for fingerprinting and photographing of individual with special health care needs taken and submitted to the automated fingerprint identification system (AFIS) and the statewide network of agency photos upon request of parent or guardian; allow and establish. Amends sec. 1 of 1935 PA 120 (MCL 28.271) & adds sec. 4.Last Action: ASSIGNED PA 0025'17 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0038
17sb0039,SB 0039 of 2017,17pa0020,PA 0020 of 2017,2017-2018,SB,Probate,other,Probate; other; exceptions to definition of surviving spouse in relation to a funeral representative; revise. Amends sec. 2801 of 1998 PA 386 (MCL 700.2801).Last Action: ASSIGNED PA 0020'17 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0039
17sb0040,SB 0040 of 2017,18pa0458,PA 0458 of 2018,2017-2018,SB,Economic development,Michigan strategic fund,"Economic development; Michigan strategic fund; definition of ""qualified new job""; expand to include out-of-state resident employed by a company located in a county that borders another state or country. Amends sec. 88r of 1984 PA 270 (MCL 125.2088r).Last Action: ASSIGNED PA 0458'18",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0040
17sb0041,SB 0041 of 2017,NA,NA,2017-2018,SB,Individual income tax,retirement or pension benefits,Individual income tax; retirement or pension benefits; 3-tier limitations and restrictions on deduction for retirement or pension benefits based on taxpayer's age; eliminate. Amends sec. 30 of 1967 PA 281 (MCL 206.30).Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0041
17sb0042,SB 0042 of 2017,NA,NA,2017-2018,SB,Property tax,delinquent taxes,Property tax; delinquent taxes; administration of delinquent tax revolving funds; clarify. Amends secs. 87b & 87f of 1893 PA 206 (MCL 211.87b & 211.87f).Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0042
17sb0043,SB 0043 of 2017,17pa0055,PA 0055 of 2017,2017-2018,SB,Public employees and officers,compensation and benefits,Public employees and officers; compensation and benefits; public employee health benefits act; allow alternative cash reserves option for pooled plans. Amends sec. 9 of 2007 PA 106 (MCL 124.79).Last Action: ASSIGNED PA 0055'17 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0043
17sb0044,SB 0044 of 2017,17pa0241,PA 0241 of 2017,2017-2018,SB,Criminal procedure,other,"Criminal procedure; other; recovery of certain costs for criminal contempt prosecution or retail fraud; provide for. Amends sec. 1f, ch. IX of 1927 PA 175 (MCL 769.1f).Last Action: ASSIGNED PA 0241'17 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0044
17sb0045,SB 0045 of 2017,NA,NA,2017-2018,SB,Property tax,exemptions,Property tax; exemptions; exemption for disabled veterans; modify. Amends sec. 7b of 1893 PA 206 (MCL 211.7b).Last Action: PLACED ON ORDER OF THIRD READING WITH SUBSTITUTE S-1,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0045
17sb0046,SB 0046 of 2017,17pa0037,PA 0037 of 2017,2017-2018,SB,Traffic control,traffic regulation,Traffic control; traffic regulation; requirement that emergency lights be mounted on the roof of an authorized emergency vehicle; eliminate. Amends sec. 698 of 1949 PA 300 (MCL 257.698).Last Action: ASSIGNED PA 0037'17 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0046
17sb0047,SB 0047 of 2017,17pa0252,PA 0252 of 2017,2017-2018,SB,Health,pharmaceuticals,"Health; pharmaceuticals; exemption of reporting requirements from the Michigan automated prescription system (MAPS); modify, and require prescribers to obtain data from the MAPS before prescribing or dispensing certain drugs. Amends sec. 7333a of 1978 PA 368 (MCL 333.7333a).Last Action: ASSIGNED PA 0252'17 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0047
17sb0048,SB 0048 of 2017,NA,NA,2017-2018,SB,Civil rights,speech and assembly,Civil rights; speech and assembly; public employees of local units of government who communicate with elected officials; protect from employment sanctions. Creates new act.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0048
17sb0049,SB 0049 of 2017,17pa0136,PA 0136 of 2017,2017-2018,SB,Probate,guardians and conservators,Probate; guardians and conservators; provision related to compensation for professional guardian or professional conservator; modify. Amends sec. 5106 of 1998 PA 386 (MCL 700.5106).Last Action: ASSIGNED PA 0136'17 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0049
17sb0050,SB 0050 of 2017,NA,NA,2017-2018,SB,Corrections,other,Corrections; other; county jail bed savings program; establish. Amends 1953 PA 232 (MCL 791.201 - 791.285) by adding sec. 65j.Last Action: PLACED ON IMMEDIATE PASSAGE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0050
17sb0051,SB 0051 of 2017,NA,NA,2017-2018,SB,NA,NA,State agencies (proposed); boards and commissions; Michigan infrastructure council; establish. Creates new act.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0051
17sb0052,SB 0052 of 2017,NA,NA,2017-2018,SB,Criminal procedure,statute of limitations,"Criminal procedure; statute of limitations; statute of limitations for sexual abuse of a child; eliminate. Amends sec. 24, ch. VII of 1927 PA 175 (MCL 767.24).Last Action: referred to Committee on Law and Justice",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0052
17sb0053,SB 0053 of 2017,NA,NA,2017-2018,SB,Law enforcement,other,Law enforcement; other; establish process and liability exemption for certain information disclosed by former employing law enforcement agency to a law enforcement agency seeking to hire a law enforcement officer; provide for. Amends 1965 PA 203 (MCL 28.601 - 28.615) by adding secs. 9e & 9f.Last Action: REFERRED TO COMMITTEE ON JUDICIARY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0053
17sb0054,SB 0054 of 2017,NA,NA,2017-2018,SB,Elections,registration,Elections; registration; preregistration to vote at age 16; provide for. Amends 1954 PA 116 (MCL 168.1 - 168.992) by adding sec. 496a.Last Action: REFERRED TO COMMITTEE ON ELECTIONS AND GOVERNMENT REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0054
17sb0055,SB 0055 of 2017,NA,NA,2017-2018,SB,Elections,absent voters,"Elections; absent voters; absent voter ballot; issue upon voter's request without requiring justification. Amends secs. 758, 759 & 759b of 1954 PA 116 (MCL 168.758 et seq.).Last Action: REFERRED TO COMMITTEE ON ELECTIONS AND GOVERNMENT REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0055
17sb0056,SB 0056 of 2017,NA,NA,2017-2018,SB,Elections,registration,"Elections; registration; electronic submission of voter registration application on secretary of state's website; allow. Amends secs. 509v, 509w & 509x of 1954 PA 116 (MCL 168.509v et seq.).Last Action: REFERRED TO COMMITTEE ON ELECTIONS AND GOVERNMENT REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0056
17sb0057,SB 0057 of 2017,NA,NA,2017-2018,SB,Health,blood,Health; blood; childhood lead poisoning prevention and control commission; establish. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 5478a.  TIE BAR WITH: SB 0058'17Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0057
17sb0058,SB 0058 of 2017,NA,NA,2017-2018,SB,Health,blood,Health; blood; duties of the childhood lead poisoning prevention and control commission; provide for. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 5478b.  TIE BAR WITH: SB 0057'17Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0058
17sb0059,SB 0059 of 2017,NA,NA,2017-2018,SB,Individual income tax,credit,Individual income tax; credit; Individual income tax; credit; credit for payment of certain student loans; create. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 275.Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0059
17sb0060,SB 0060 of 2017,NA,NA,2017-2018,SB,Individual income tax,credit,Individual income tax; credit; child and dependent care credit; create. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding secs. 275 & 675.Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0060
17sb0061,SB 0061 of 2017,NA,NA,2017-2018,SB,Education,intermediate school districts,Education; intermediate school districts; disorganization process for intermediate school districts; modify. Amends sec. 703 of 1976 PA 451 (MCL 380.703).Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0061
17sb0062,SB 0062 of 2017,NA,NA,2017-2018,SB,Health,hazardous products,Health; hazardous products; provision related to rental unit containing lead-based paint hazard; modify. Amends sec. 5475a of 1978 PA 368 (MCL 333.5475a).Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0062
17sb0063,SB 0063 of 2017,NA,NA,2017-2018,SB,Water,quality,Water; quality; drinking water; reduce lead action level. Amends sec. 5 of 1976 PA 399 (MCL 325.1005).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0063
17sb0064,SB 0064 of 2017,NA,NA,2017-2018,SB,Public employees and officers,ethics,Public employees and officers; ethics; financial disclosure report; require certain candidates for elective office and state and local officials to file. Creates new act.Last Action: REFERRED TO COMMITTEE ON ELECTIONS AND GOVERNMENT REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0064
17sb0065,SB 0065 of 2017,NA,NA,2017-2018,SB,Civil procedure,civil actions,Civil procedure; civil actions; false claims act; enact. Creates new act.Last Action: REFERRED TO COMMITTEE ON JUDICIARY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0065
17sb0066,SB 0066 of 2017,NA,NA,2017-2018,SB,Health facilities,employees,Health facilities; employees; criminal history check for employment in a covered facility; modify. Amends secs. 20173a & 20173b of 1978 PA 368 (MCL 333.20173a & 333.20173b).Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0066
17sb0067,SB 0067 of 2017,NA,NA,2017-2018,SB,Mental health,other,Mental health; other; criminal history check; modify. Amends sec. 134a of 1974 PA 258 (MCL 330.1134a).Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0067
17sb0068,SB 0068 of 2017,NA,NA,2017-2018,SB,Human services,adult foster care,Human services; adult foster care; criminal history check; modify. Amends secs. 4 & 34b of 1979 PA 218 (MCL 400.704 & 400.734b).Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0068
17sb0069,SB 0069 of 2017,17pa0021,PA 0021 of 2017,2017-2018,SB,State financing and management,other,State financing and management; other; disclosure of certain information in procurement process; modify. Amends sec. 261 of 1984 PA 431 (MCL 18.1261).Last Action: ASSIGNED PA 0021'17 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0069
17sb0070,SB 0070 of 2017,NA,NA,2017-2018,SB,Veterans,benefits,"Veterans; benefits; service bonus for certain Vietnam veterans; expand eligibility. Amends secs. 2, 7 & 11 of 1974 PA 370 (MCL 35.1022 et seq.).Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0070
17sb0071,SB 0071 of 2017,NA,NA,2017-2018,SB,Vehicles,registration,Vehicles; registration; vehicle registration fees; exempt senior citizens from increases. Amends sec. 801 of 1949 PA 300 (MCL 257.801).Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0071
17sb0072,SB 0072 of 2017,17pa0265,PA 265 of 2017,2017-2018,SB,Corrections,parole,Corrections; parole; parole eligibility for certain controlled substance offenders; modify. Amends sec. 34 of 1953 PA 232 (MCL 791.234).  TIE BAR WITH: SB 0073'17Last Action: ASSIGNED PA 265'17 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SB-0072
