doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url
17scr0025,SCR 0025 of 2017,NA,NA,2017-2018,SCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to expand federal tax exemptions and contribution limits for state-sponsored education savings accounts and to allow federal education funding to be deposited into student-specific education savings accounts.Last Action: reported with recommendation without amendment",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SCR-0025
17scr0026,SCR 0026 of 2017,NA,NA,2017-2018,SCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to enact legislation to ban bump stocks.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SCR-0026
17scr0027,SCR 0027 of 2017,NA,NA,2017-2018,SCR,NA,NA,"A concurrent resolution to encourage the Michigan Department of Natural Resources to establish a Water Trails Grant Program to support Michigan's water trails.Last Action: referred to Committee on Appropriations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SCR-0027
17scr0028,SCR 0028 of 2017,NA,NA,2017-2018,SCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SCR-0028
18hcr0018,HCR 0018 of 2018,NA,NA,2017-2018,HCR,NA,NA,"A concurrent resolution to propose a framework to guide agencies and ensure the most impactful and relevant decisions in the use of the funds contained in the supplemental budget for PFAS-related activities.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-HCR-0018
18hcr0019,HCR 0019 of 2018,NA,NA,2017-2018,HCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to award the posthumous Medal of Honor to Lieutenant-Colonel Albert M. Edwards for his actions during the Civil War.Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-HCR-0019
18hcr0020,HCR 0020 of 2018,NA,NA,2017-2018,HCR,NA,NA,"A concurrent resolution to urge the United States Congress to repeal the rule on payday and certain other loans submitted by the Consumer Financial Protection Bureau.Last Action: referred to Committee on Financial Services",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-HCR-0020
18hcr0021,HCR 0021 of 2018,NA,NA,2017-2018,HCR,NA,NA,"A concurrent resolution to encourage the Michigan Department of Natural Resources to support Michigan's water trails by advancing youth and safety programs, proposing sustainable funding, and intensifying investments in these programs in collaboration with public, private, and non-profit agencies and work entities.Last Action: referred to Committee on Appropriations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-HCR-0021
18hcr0022,HCR 0022 of 2018,NA,NA,2017-2018,HCR,NA,NA,"A concurrent resolution to oppose the Michigan State Waterways Commission recommendation that legislation be introduced to require the registration with a fee of all rigid-hulled kayaks, canoes, and paddleboards eight feet or longer.Last Action: REFERRED TO COMMITTEE ON OUTDOOR RECREATION AND TOURISM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-HCR-0022
18hcr0023,HCR 0023 of 2018,NA,NA,2017-2018,HCR,NA,NA,"A concurrent resolution to urge the Congress and President of the United States to take certain actions to counter manipulation of the oil market by the Organization of Petroleum Exporting Countries.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-HCR-0023
18hcr0024,HCR 0024 of 2018,NA,NA,2017-2018,HCR,NA,NA,"A concurrent resolution to request the federal government release the draft toxicological profile on PFAS, develop a national environmental limit for PFAS, and increase coordination and funding support.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-HCR-0024
18hcr0025,HCR 0025 of 2018,NA,NA,2017-2018,HCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-HCR-0025
18hcr0026,HCR 0026 of 2018,NA,NA,2017-2018,HCR,NA,NA,"A concurrent resolution relative to secondary road patrol funds for counties providing road patrol services to cities and villages.Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-HCR-0026
18hcr0027,HCR 0027 of 2018,NA,NA,2017-2018,HCR,NA,NA,"A concurrent resolution to declare Adverse Childhood Experiences (ACEs) a critical health issue, commit the Legislature to action, and encourage the Governor to direct agencies to assess and report progress on reducing ACEs.Last Action: referred to Committee on Health Policy",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-HCR-0027
18hcr0028,HCR 0028 of 2018,NA,NA,2017-2018,HCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for the Honorable Thomas Brennan, former Justice of the Michigan Supreme Court.Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-HCR-0028
18hcr0029,HCR 0029 of 2018,NA,NA,2017-2018,HCR,NA,NA,"A concurrent resolution providing for the final adjournment of the Legislature.
Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-HCR-0029
18scr0029,SCR 0029 of 2018,NA,NA,2017-2018,SCR,NA,NA,A concurrent resolution providing for a joint convention of the Senate and House of Representatives.Last Action: adopted and returned,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-SCR-0029
18scr0030,SCR 0030 of 2018,NA,NA,2017-2018,SCR,NA,NA,"A concurrent resolution to urge the Michigan Department of Education and Department of Health and Human Services to encourage all educational institutions to participate in a school or community-based influenza vaccination program.
Last Action: REFERRED TO COMMITTEE ON EDUCATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-SCR-0030
18scr0031,SCR 0031 of 2018,NA,NA,2017-2018,SCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-SCR-0031
18scr0032,SCR 0032 of 2018,NA,NA,2017-2018,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for Burton Leland, former member of the House of Representatives and the Senate.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-SCR-0032
18scr0033,SCR 0033 of 2018,NA,NA,2017-2018,SCR,NA,NA,A concurrent resolution to commend the Five Healthy Towns Foundation on its efforts to cultivate personal and community health and wellness for residents in their service area within the state of Michigan.Last Action: referred to Committee on Health Policy,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-SCR-0033
18scr0034,SCR 0034 of 2018,NA,NA,2017-2018,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for Raymond D. Dzendzel, former member of the House of Representatives and the Senate.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-SCR-0034
18scr0035,SCR 0035 of 2018,NA,NA,2017-2018,SCR,NA,NA,"A concurrent resolution to request the federal government release the draft toxicological profile on PFAS, develop a national environmental limit for PFAS, and increase coordination and funding support.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-SCR-0035
18scr0036,SCR 0036 of 2018,NA,NA,2017-2018,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for Patricia L. Birkholz, former member of the House of Representatives and the Senate.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-SCR-0036
18scr0037,SCR 0037 of 2018,NA,NA,2017-2018,SCR,NA,NA,"A concurrent resolution prescribing the legislative schedule.
Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-SCR-0037
18scr0038,SCR 0038 of 2018,NA,NA,2017-2018,SCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: adopted and returned,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-SCR-0038
18scr0039,SCR 0039 of 2018,NA,NA,2017-2018,SCR,NA,NA,"A concurrent resolution prescribing the legislative schedule.
Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-SCR-0039
18scr0040,SCR 0040 of 2018,NA,NA,2017-2018,SCR,NA,NA,"A concurrent resolution to urge the state of Michigan and the Great Lakes-St. Lawrence Legislative Caucus to engage in a meaningful scientific exchange with the African Great Lakes Conference.Last Action: referred to Committee on Natural Resources",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-SCR-0040
18scr0041,SCR 0041 of 2018,NA,NA,2017-2018,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for George H.W. Bush, Forty-first President of the United States.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2018-SCR-0041
