doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url
23sb0025,SB 0025 of 2023,NA,NA,2023-2024,SB,Public utilities,water utilities,Public utilities: water utilities; human right to water act; create. Creates new act.Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0025
23sb0026,SB 0026 of 2023,NA,NA,2023-2024,SB,Environmental protection,air pollution,Environmental protection: air pollution; civil and administrative fines; utilize to benefit communities affected by pollution. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 5534.Last Action: referred to second reading,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0026
23sb0027,SB 0027 of 2023,24pa0041,PA 0041 of 2024,2023-2024,SB,Insurance,health insurers,Insurance: health insurers; equitable coverage for behavioral health and substance use disorder treatment; provide for. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406hh.Last Action: ASSIGNED PA 0041'24,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0027
23sb0028,SB 0028 of 2023,NA,NA,2023-2024,SB,Mental health,other,Mental health: other; definition of restraint; expand. Amends secs. 700 & 740 of 1974 PA 258 (MCL 330.1700 & 330.1740) & repeals sec. 742 of 1974 PA 258 (MCL 330.1742).Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0028
23sb0029,SB 0029 of 2023,NA,NA,2023-2024,SB,Education,attendance,Education: attendance; excused mental health days; allow certain number. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1586a.Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0029
23sb0030,SB 0030 of 2023,NA,NA,2023-2024,SB,Highways,memorial,"Highways: memorial; portion of M-22; designate as the ""Company K Indian Veterans 1st Michigan Sharpshooters Civil War Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2092) by adding sec. 108. Last Action: placed on second reading",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0030
23sb0031,SB 0031 of 2023,23pa0146,PA 146 of 2023,2023-2024,SB,Health,screening,"Health: screening; screening minors for lead poisoning; require at intervals determined by the department of health and human services by rule, and require documentation of screening in certificate of immunization. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 5474d.  TIE BAR WITH: HB 4200'23Last Action: ASSIGNED PA 0146'23 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0031
23sb0032,SB 0032 of 2023,23pa0044,PA 44 of 2023,2023-2024,SB,Law enforcement,training,Law enforcement: training; law enforcement agencies that fund police training for recruits; allow agreements requiring reimbursement in certain situations. Amends sec. 8 of 1978 PA 390 (MCL 408.478).  TIE BAR WITH: HB 4176'23Last Action: ASSIGNED PA 0044'23 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0032
23sb0033,SB 0033 of 2023,NA,NA,2023-2024,SB,Records,other,Records: other; reporting of pre-incarceration address of incarcerated individuals by the department of corrections for voting district population counts; require. Creates new act.Last Action: REFERRED TO COMMITTEE ON ELECTIONS AND ETHICS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0033
23sb0034,SB 0034 of 2023,23pa0008,PA 8 of 2023,2023-2024,SB,Labor,collective bargaining,"Labor: collective bargaining; collective bargaining rights; revise to restore former provisions. Amends secs. 1, 2, 14 & 17 of 1939 PA 176 (MCL 423.1 et seq.).Last Action: ASSIGNED PA 0008'23",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0034
23sb0035,SB 0035 of 2023,23pa0053,PA 53 of 2023,2023-2024,SB,Human services,food assistance,Human services: food assistance; asset test for food assistance program eligibility; eliminate. Amends sec. 10d of 1939 PA 280 (MCL 400.10d).Last Action: ASSIGNED PA 0053'23,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0035
23sb0036,SB 0036 of 2023,NA,NA,2023-2024,SB,Occupations,electricians,"Occupations: electricians; definition of electrical energy supply agency; provide for, and expand the exemption from licensure under article 7 of the skilled trades regulation act for certain actions. Amends secs. 701 & 737 of 2016 PA 407 (MCL 339.5701 & 339.5737).Last Action: REFERRED TO COMMITTEE ON LABOR",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0036
23sb0037,SB 0037 of 2023,NA,NA,2023-2024,SB,Criminal procedure,sentencing guidelines,"Criminal procedure: sentencing guidelines; reference to crime of administering drugs to procure miscarriage; remove to reflect repeal. Amends sec. 16a, ch. XVII of 1927 PA 175 (MCL 777.16a).   TIE BAR WITH: SB 0039'23Last Action: referred to Committee on Judiciary",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0037
23sb0038,SB 0038 of 2023,NA,NA,2023-2024,SB,Corrections,other,Corrections: other; reference to crime of administering drugs to procure miscarriage; remove to reflect repeal. Amends sec. 33b of 1953 PA 232 (MCL 791.233b).  TIE BAR WITH: SB 0039'23Last Action: REASSIGNED TO COMMITTEE ON HEALTH POLICY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0038
23sb0039,SB 0039 of 2023,NA,NA,2023-2024,SB,Crimes,abortion,Crimes: abortion; penalty for administering with intent to procure miscarriage; repeal. Repeals sec. 14 of 1931 PA 328 (MCL 750.14). Last Action: referred to Committee on Judiciary,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0039
23sb0040,SB 0040 of 2023,24pa0173,PA 173 of 2024,2023-2024,SB,Employment security,benefits,Employment security: benefits; maximum number of unemployment benefit weeks; increase. Amends sec. 27 of 1936 (Ex Sess) PA 1 (MCL 421.27).Last Action: ASSIGNED PA 0173'24,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0040
23sb0041,SB 0041 of 2023,NA,NA,2023-2024,SB,Construction,housing,Construction: housing; ordinance prohibiting the use of energy-efficient appliances in new or existing residential buildings; prohibit local units of government from enacting. Amends sec. 13a of 1972 PA 230 (MCL 125.1513a).Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0041
23sb0042,SB 0042 of 2023,NA,NA,2023-2024,SB,School aid,fiscal year appropriations,School aid: fiscal year appropriations; appropriation of certain funds for rural district transportation; provide for. Amends 1979 PA 94 (MCL 388.1601 - 388.1896) by adding sec. 22e.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0042
23sb0043,SB 0043 of 2023,23pa0164,PA 164 of 2023,2023-2024,SB,Highways,construction and repair,Highways: construction and repair; use of certain traffic control devices when closing a freeway or portion of freeway; require under certain conditions. Amends sec. 1 of 1917 PA 165 (MCL 247.291) & adds secs. 1a & 1b.Last Action: ASSIGNED PA 0164'23 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0043
23sb0044,SB 0044 of 2023,NA,NA,2023-2024,SB,Health occupations,health professionals,Health occupations: health professionals; invasive bodily examinations; prohibit under certain circumstances. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 16279.  TIE BAR WITH: SB 0045'23Last Action: referred to Committee on Health Policy,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0044
23sb0045,SB 0045 of 2023,NA,NA,2023-2024,SB,Health occupations,health professionals,Health occupations: health professionals; definition of invasive bodily examination; add. Amends secs. 16105 & 16106 of 1978 PA 368 (MCL 333.16105 & 333.16106).   TIE BAR WITH: SB 0044'23Last Action: referred to Committee on Health Policy,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0045
23sb0046,SB 0046 of 2023,NA,NA,2023-2024,SB,Natural resources,hunting,Natural resources: hunting; penalty for failing to report a deer harvest or retain a deer harvest confirmation number; modify. Amends sec. 40118 of 1994 PA 451 (MCL 324.40118).Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES AND AGRICULTURE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0046
23sb0047,SB 0047 of 2023,NA,NA,2023-2024,SB,Land use,farmland and open space,"Land use: farmland and open space; relinquishment of portion of farmland from agreement or easement; allow to make boundaries more regular. Amends secs. 36103, 36110 & 36111 of 1994 PA 451 (MCL 324.36103 et seq.).Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES AND AGRICULTURE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0047
23sb0048,SB 0048 of 2023,NA,NA,2023-2024,SB,Use tax,exemptions,"Use tax: exemptions; delivery and installation; exempt from use tax. Amends secs. 2 & 21 of 1937 PA 94 (MCL 205.92 & 205.111).Last Action: REFERRED TO COMMITTEE ON FINANCE, INSURANCE, AND CONSUMER PROTECTION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0048
23sb0049,SB 0049 of 2023,NA,NA,2023-2024,SB,Sales tax,exemptions,"Sales tax: exemptions; delivery and installation; exempt from sales tax. Amends secs. 1 & 25 of 1933 PA 167 (MCL 205.51 & 205.75).Last Action: REFERRED TO COMMITTEE ON FINANCE, INSURANCE, AND CONSUMER PROTECTION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0049
23sb0050,SB 0050 of 2023,23pa0054,PA 54 of 2023,2023-2024,SB,Holidays,other,"Holidays: other; ""Juneteenth""; designate as a public holiday and observe on June 19. Amends secs. 1 & 2 of 1865 PA 124 (MCL 435.101 & 435.102).Last Action: ASSIGNED PA 0054'23 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0050
23sb0051,SB 0051 of 2023,NA,NA,2023-2024,SB,Individual income tax,exemptions,"Individual income tax: exemptions; increasing personal exemption, reducing income tax rate, lowering age for unrestricted deduction, and increasing deduction for certain retirement or pension benefits; provide for. Amends secs. 30 & 51 of 1967 PA 281 (MCL 206.30 & 206.51).Last Action: REFERRED TO COMMITTEE ON FINANCE, INSURANCE, AND CONSUMER PROTECTION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0051
23sb0052,SB 0052 of 2023,23pa0055,PA 55 of 2023,2023-2024,SB,Natural resources,hunting,Natural resources: hunting; penalty for failing to report a deer harvest or retain a deer harvest confirmation number; modify. Amends sec. 40118 of 1994 PA 451 (MCL 324.40118).Last Action: ASSIGNED PA 0055'23 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0052
23sb0053,SB 0053 of 2023,NA,NA,2023-2024,SB,Children,protection,Children: protection; Availability of confidential records; modify. Amends sec. 7 of 1975 PA 238 (MCL 722.627).Last Action: REFERRED TO COMMITTEE ON OVERSIGHT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0053
23sb0054,SB 0054 of 2023,NA,NA,2023-2024,SB,Education,curriculum,Education: curriculum; instructions on the risks associated with gambling; include in curriculum. Amends sec. 1170b of 1976 PA 451 (MCL 380.1170b).Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0054
23sb0055,SB 0055 of 2023,23pa0191,PA 191 of 2023,2023-2024,SB,Property tax,exemptions,Property tax: exemptions; retroactive application of poverty exemption; provide for. Amends secs. 7u & 53b of 1893 PA 206 (MCL 211.7u & 211.53b).Last Action: ASSIGNED PA 0191'23 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0055
23sb0056,SB 0056 of 2023,23pa0078,PA 78 of 2023,2023-2024,SB,Crimes,other,Crimes: other; lewd and lascivious cohabitation; repeal prohibition. Amends sec. 335 of 1931 PA 328 (MCL 750.335).Last Action: ASSIGNED PA 0078'23 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0056
23sb0057,SB 0057 of 2023,24pa0018,PA 18 of 2024,2023-2024,SB,Controlled substances,drug paraphernalia,Controlled substances: drug paraphernalia; sale of nitrous oxide devices; prohibit. Amends sec. 7453 of 1978 PA 368 (MCL 333.7453).  TIE BAR WITH: SB 0058'23Last Action: ASSIGNED PA 0018'24 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0057
23sb0058,SB 0058 of 2023,24pa0019,PA 19 of 2024,2023-2024,SB,Controlled substances,drug paraphernalia,Controlled substances: drug paraphernalia; penalties for sale of nitrous oxide devices; provide for. Amends sec. 7455 of 1978 PA 368 (MCL 333.7455).  TIE BAR WITH: SB 0057'23Last Action: ASSIGNED PA 0019'24 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0058
23sb0059,SB 0059 of 2023,23pa0056,PA 56 of 2023,2023-2024,SB,Mental health,code,Mental health: code; definition of a peace officer in the mental health code; modify. Amends sec. 100c of 1974 PA 258 (MCL 330.1100c).Last Action: ASSIGNED PA 0056'23 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0059
23sb0060,SB 0060 of 2023,NA,NA,2023-2024,SB,Use tax,other,"Use tax: other; use tax on residential home heating fuels; eliminate. Amends sec. 4n of 1937 PA 94 (MCL 205.94n).Last Action: REFERRED TO COMMITTEE ON FINANCE, INSURANCE, AND CONSUMER PROTECTION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0060
23sb0061,SB 0061 of 2023,NA,NA,2023-2024,SB,Sales tax,other,"Sales tax: other; sales tax on residential home heating fuels; eliminate. Amends sec. 4n of 1933 PA 167 (MCL 205.54n).Last Action: REFERRED TO COMMITTEE ON FINANCE, INSURANCE, AND CONSUMER PROTECTION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0061
23sb0062,SB 0062 of 2023,NA,NA,2023-2024,SB,Vehicles,fund-raising registration plates,Vehicles: fund-raising registration plates; fund-raising plates for prostate cancer awareness; create. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 811ii.Last Action: referred to Committee on Government Operations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0062
23sb0063,SB 0063 of 2023,23pa0026,PA 26 of 2023,2023-2024,SB,Education,financing,Education: financing; use of school sinking fund; allow for school transportation. Amends sec. 1212 of 1976 PA 451 (MCL 380.1212).Last Action: ASSIGNED PA 0026'23 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0063
23sb0064,SB 0064 of 2023,NA,NA,2023-2024,SB,Gaming,lottery,Gaming: lottery; commission to retailers; increase. Amends sec. 11 of 1972 PA 239 (MCL 432.11) & adds sec. 11a.Last Action: REFERRED TO COMMITTEE ON REGULATORY AFFAIRS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0064
23sb0065,SB 0065 of 2023,NA,NA,2023-2024,SB,Property tax,state essential services assessment,"Property tax: state essential services assessment; filing process; modify. Amends 2014 PA 92 (MCL 211.1051 - 211.1061) by adding sec. 7a.Last Action: REFERRED TO COMMITTEE ON FINANCE, INSURANCE, AND CONSUMER PROTECTION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0065
23sb0066,SB 0066 of 2023,23pa0057,PA 57 of 2023,2023-2024,SB,Education,students,Education: students; information regarding sexual assault and harassment; require schools to provide to students and encourage related professional development. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding secs. 1508 & 1526b.Last Action: ASSIGNED PA 0057'23 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0066
23sb0067,SB 0067 of 2023,23pa0058,PA 58 of 2023,2023-2024,SB,Crimes,criminal sexual conduct,"Crimes: criminal sexual conduct; sexual contact and sexual penetration under pretext of medical treatment; prohibit, and provide penalties. Amends sec. 90 of 1931 PA 328 (MCL 750.90).Last Action: ASSIGNED PA 0058'23 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0067
23sb0068,SB 0068 of 2023,23pa0059,PA 59 of 2023,2023-2024,SB,Criminal procedure,sentencing guidelines,"Criminal procedure: sentencing guidelines; sentencing guidelines for sexual contact or sexual penetration under pretext of medical treatment; modify. Amends sec. 16d, ch. XVII of 1927 PA 175 (MCL 777.16d).  TIE BAR WITH: SB 0067'23Last Action: ASSIGNED PA 0059'23 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0068
23sb0069,SB 0069 of 2023,23pa0060,PA 60 of 2023,2023-2024,SB,Health occupations,health professionals,Health occupations: health professionals; additional individual present during certain examinations of minors; require under certain circumstances and require consent. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding secs. 16279 & 16279a.Last Action: ASSIGNED PA 0060'23 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0069
23sb0070,SB 0070 of 2023,23pa0061,PA 61 of 2023,2023-2024,SB,Criminal procedure,sentencing guidelines,"Criminal procedure: sentencing guidelines; sentencing guidelines for the crime of performing certain medical treatments on a minor without consent and another individual present and intentionally omitting certain services in a medical record; enact. Amends sec. 13n, ch. XVII of 1927 PA 175 (MCL 777.13n).  TIE BAR WITH: SB 0069'23, SB 0071'23Last Action: ASSIGNED PA 0061'23 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0070
23sb0071,SB 0071 of 2023,23pa0062,PA 62 of 2023,2023-2024,SB,Health,medical records,"Health: medical records; provision for the protection, retention, and maintenance of medical records referencing a vaginal or anal penetration treatment for 15 years by a health professional and health facility or agency; implement, and authorize department to provide guidance to licensees on certain medical services. Amends secs. 16213, 20175, 20175a & 20199 of 1978 PA 368 (MCL 333.16213 et seq.) & adds secs. 16213a, 16429, 17029, 17529, 17829, 17909 & 20175b.Last Action: ASSIGNED PA 0062'23 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0071
