doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
09hcr0008,HCR 0008 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to request that the U.S. Fish and Wildlife Service extend indefinitely the depredation order for double-crested cormorants.

Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES AND ENVIRONMENTAL AFFAIRS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0008,FALSE
09hcr0009,HCR 0009 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to reaffirm the right to bear arms under the Michigan Constitution, the supremacy of the Second Amendment over the Commerce Clause, and the intent of the Michigan Legislature to not recognize or enforce unconstitutional firearm restrictions placed upon its citizens.

Last Action: referred to Committee on Judiciary",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0009,FALSE
09scr0009,SCR 0009 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to urge the United States Department of Energy and the Nuclear Regulatory Commission to do everything necessary to allow the Yucca Mountain repository to begin accepting high-level nuclear waste.

Last Action: REFERRED TO COMMITTEE ON ENERGY POLICY AND PUBLIC UTILITIES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0009,FALSE
09scr0010,SCR 0010 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to urge Congress to enact a waiver or exclusion for youth motorcycles and all-terrain vehicles from the lead requirements of the Consumer Product Safety Improvement Act and to encourage the Consumer Product Safety Commission to exclude those products under their regulatory authority.

Last Action: referred to Committee on Great Lakes and Environment",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0010,FALSE
09hcr0010,HCR 0010 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to express the intent of the legislature to tie changes in the salaries of executive department directors to the average rate of the changes determined by the State Officers' Compensation Commission for the state's principal elected officials.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0010,FALSE
09hcr0011,HCR 0011 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to support the plan of the Detroit International Bridge Company to establish an enhancement span to the Ambassador Bridge and to urge the Michigan Strategic Fund and U.S. and Canadian authorities to take certain actions regarding this project.

Last Action: referred to Committee on Transportation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0011,FALSE
09scr0011,SCR 0011 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to approve the State Officers Compensation Commission determinations.

Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0011,FALSE
09scr0012,SCR 0012 of 2009,NA,NA,2009-2010,SCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0012,FALSE
09hcr0012,HCR 0012 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to appoint an independent counsel to investigate the Prisoner of War - Missing in Action issue.

Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS AND REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0012,FALSE
09hcr0013,HCR 0013 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to urge the United States Department of Energy and the Nuclear Regulatory Commission to fulfill their obligation to establish a permanent repository for high-level nuclear waste.

Last Action: REFERRED TO COMMITTEE ON ENERGY POLICY AND PUBLIC UTILITIES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0013,FALSE
09scr0013,SCR 0013 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to memorialize Congress to provide for waivers from requirements attached to stimulus funding that would hamper the state's efforts to meet its constitutional obligation to balance future budgets.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0013,FALSE
09scr0014,SCR 0014 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to urge President Obama to grant Michigan a waiver from federal matching requirements for federal-aid highway projects.

Last Action: referred to Committee on Transportation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0014,FALSE
09hcr0014,HCR 0014 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to memorialize Congress to oppose any move towards the implementation of a Vehicle Miles Traveled (VMT) tax system, including any requirements for tracking devices as standard equipment in the vehicles of United States citizens.

Last Action: referred to Committee on Transportation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0014,FALSE
09hcr0015,HCR 0015 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to express support for the concept of preparing biennial state budgets. 
Last Action: referred to Committee on Appropriations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0015,FALSE
09scr0015,SCR 0015 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution urging the United States Congress to enact legislation to waive for two years the requirement that Michigan match federal highway funds.

Last Action: referred to Committee on Transportation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0015,FALSE
09scr0016,SCR 0016 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to implore Governor Granholm to convince President Obama to grant Michigan a two-year waiver from federal matching requirements for federal-aid bridge and highway projects.

Last Action: referred to Committee on Transportation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0016,FALSE
09hcr0016,HCR 0016 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to reject the proposed increase in rates of compensation recommended by the Civil Service Commission and contained in the Executive Budget for Fiscal Year 2009-2010.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0016,FALSE
09hcr0017,HCR 0017 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to urge Michigan's public institutions of higher education to adopt veteran-friendly policies.

Last Action: reported with recommendation without amendment",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0017,FALSE
09scr0017,SCR 0017 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to memorialize the President of the United States and the United States Congress to declassify intelligence information regarding Guantanamo Bay detention camp detainees and provide it to the Governor and Michigan State Legislature.
Last Action: referred to Committee on Judiciary",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0017,FALSE
09scr0018,SCR 0018 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to disapprove Executive Order No. 2009-36, setting forth changes in the organization of the executive branch.

Last Action: referred to Committee on Judiciary",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0018,FALSE
09hcr0018,HCR 0018 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to urge Congress to enact a waiver or exclusion for youth motorcycles, all-terrain vehicles, and snowmobiles from the lead requirements of the Consumer Product Safety Improvement Act and to encourage the Consumer Product Safety Commission to exclude those products under their regulatory authority.

Last Action: referred to Committee on Great Lakes and Environment",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0018,FALSE
09hcr0019,HCR 0019 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to memorialize the United States Congress to exercise its oversight responsibilities with regard to the Security and Prosperity Partnership of North America and any other agreements, compacts, or associations between itself, Canada, and Mexico that may compromise the sovereignty of the United States.

Last Action: referred to Committee on Commerce",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0019,FALSE
09scr0019,SCR 0019 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and the Board of Control of Saginaw Valley State University relative to the Saginaw Valley State University Health Sciences Facility.

Last Action: re-referred to Committee on Appropriations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0019,FALSE
09scr0020,SCR 0020 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution expressing the intent of the Michigan State Legislature to formulate and adopt, with our neighboring states and provinces, a Great Lakes States Homeland Security Compact.

Last Action: REFERRED TO COMMITTEE ON HOMELAND SECURITY AND EMERGING TECHNOLOGIES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0020,FALSE
09hcr0020,HCR 0020 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution calling on Governor Granholm to divest all state money from certain hedge funds refusing to accept a settlement on the Chrysler bonds they hold and urging other states to divest their holdings in these hedge funds, should these hedge funds fail to agree on a bond settlement before today's deadline on concluding an agreement.

Last Action: REFERRED TO COMMITTEE ON COMMERCE AND TOURISM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0020,FALSE
09hcr0021,HCR 0021 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to exempt the auto industry from antitrust provisions for a limited time to facilitate the consolidation of the auto supplier industry in an orderly fashion.

Last Action: referred to Committee on Judiciary",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0021,FALSE
09scr0021,SCR 0021 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to amend the Joint Rules of the Senate and House of Representatives.

Last Action: referred to Committee on Appropriations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0021,FALSE
09scr0022,SCR 0022 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to express support for the continuation of the Department of Agriculture as a distinct department within state government.

Last Action: referred to Committee on Appropriations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0022,FALSE
09hcr0022,HCR 0022 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to enact legislation to end the current federal gas tax highway program or to allow individual states to opt out.

Last Action: referred to Committee on Transportation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0022,FALSE
09hcr0023,HCR 0023 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to urge the Department of Community Health to promote programs to identify and address inequities in the prevention, treatment, and research of diseases threatening the health of women.

Last Action: postponed for the day",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0023,FALSE
09scr0023,SCR 0023 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to disapprove Executive Order No. 2009-45, setting forth changes in the organization of the executive branch.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0023,FALSE
09scr0024,SCR 0024 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to disapprove Executive Order No. 2009-45, setting forth changes in the organization of the executive branch.

Last Action: REASSIGNED TO COMMITTEE ON APPROPRIATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0024,FALSE
09hcr0024,HCR 0024 of 2009,NA,NA,2009-2010,HCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0024,FALSE
09hcr0025,HCR 0025 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to memorialize Congress to correct the inequities that exist in federal spending among the states.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0025,FALSE
09scr0025,SCR 0025 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution urging Congress to defend the role of the dollar as a world reserve currency.

Last Action: REFERRED TO COMMITTEE ON BANKING AND FINANCIAL INSTITUTIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0025,FALSE
09scr0026,SCR 0026 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution relative to secondary road patrol funds for counties, cities, and villages.

Last Action: referred to Committee on Intergovernmental and Regional Affairs",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0026,FALSE
09hcr0026,HCR 0026 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to memorialize Congress and the President to increase Michigan's share of stimulus funding for transportation.

Last Action: referred to Committee on Transportation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0026,FALSE
09hcr0027,HCR 0027 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to urge President Obama to grant Michigan a waiver from federal matching requirements for federal-aid highway projects.

Last Action: referred to Committee on Transportation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0027,FALSE
09scr0027,SCR 0027 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution offered as a memorial for Robert W. Davis, former member of the Michigan House of Representatives and Senate and the United States House of Representatives.

Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0027,FALSE
09scr0028,SCR 0028 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to urge the U.S. Congress and the U.S. Army Corps of Engineers to take immediate actions to prevent the Asian carp from entering the Great Lakes and to develop long-term strategies to address this problem.

Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0028,FALSE
09hcr0028,HCR 0028 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to urge the United States Congress to continue to provide funding in the coming years for cleaning up the Great Lakes and protecting them from invasive species.
Last Action: referred to Clerk",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0028,FALSE
09hcr0029,HCR 0029 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to enact a Taxpayer Equity Act (TEA), prohibiting states with levels of unemployment that exceed the national average from being donor states.

Last Action: REFERRED TO COMMITTEE ON FINANCE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0029,FALSE
09scr0029,SCR 0029 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to support first responder and first receiver personal preparedness planning priorities in state law and local policies.

Last Action: referred to Committee on Military and Veterans Affairs and Homeland Security",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0029,FALSE
09scr0030,SCR 0030 of 2009,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to urge the State Officers Compensation Commission to ensure that no compensation is earned by legislators or the governor beginning on July 1 of every year until the Michigan Legislature has passed a balanced budget.

Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS AND REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0030,FALSE
09hcr0030,HCR 0030 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution relative to secondary road patrol funds for counties providing road patrol services to cities, and villages.
Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0030,FALSE
09hcr0031,HCR 0031 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to disapprove Section V, Department of Agriculture, of Executive Order No. 2009-45, setting forth changes in the organization of the executive branch.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0031,FALSE
09scr0031,SCR 0031 of 2009,NA,NA,2009-2010,SCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS AND REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SCR-0031,FALSE
09hcr0032,HCR 0032 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to disapprove Executive Order No. 2009-45, setting forth changes in the organization of the executive branch.

Last Action: re-referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0032,FALSE
09hcr0033,HCR 0033 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to urge immediate actions to prevent the Asian carp from entering the Great Lakes and the development of long-term strategies to address this problem.
Last Action: Senate substitute S-1 concurred in",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0033,FALSE
09hcr0034,HCR 0034 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to express support for active transportation infrastructure options that promote walking and bicycle usage and reduce childhood obesity.

Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0034,FALSE
09hcr0035,HCR 0035 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to urge the Secretary of the United States Department of Health and Human Services to continue the Perinatology Research Branch facility in Detroit, Michigan.

Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0035,FALSE
09hcr0036,HCR 0036 of 2009,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to memorialize the United States Congress to embrace greater economic transparency by enacting H.R. 1207, the Federal Reserve Transparency Act of 2009, and to enact it as a stand alone bill not attached to other legislation and in a version fully supported by the bill's original sponsors.

Last Action: referred to Committee on Banking and Financial Services",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0036,FALSE
09hcr0037,HCR 0037 of 2009,NA,NA,2009-2010,HCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HCR-0037,FALSE
10scr0032,SCR 0032 of 2010,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to memorialize the President, the Congress, and the Secretary of the Department of Health and Human Services to remove provisions from the final version of federal health care reform legislation that would increase financial obligations for Michigan and other states, whether through expanded Medicaid requirements or other mandates.
Last Action: referred to Committee on Health Policy",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SCR-0032,FALSE
10scr0033,SCR 0033 of 2010,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to memorialize the President, the Congress, and the Secretary of the Department of Health and Human Services to remove the so-called ""Nebraska Compromise"" from the final version of the federal health care reform legislation.
Last Action: referred to Committee on Health Policy",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SCR-0033,FALSE
10scr0034,SCR 0034 of 2010,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States, the President, the Secretary of the U.S. Department of Health and Human Services, and the director of the Centers for Medicare and Medicaid Services to change Medicaid laws, rules, and policies to reward states for maintaining healthy Medicaid populations and administering efficient, cost-effective programs.
Last Action: referred to Committee on Health Policy",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SCR-0034,FALSE
10scr0035,SCR 0035 of 2010,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to reject the 3 percent compensation increase authorized for civil service employees by the Civil Service Commission for the 2010-2011 fiscal year.
Last Action:  ROLL CALL # 173 YEAS 23 NAYS 15 EXCUSED 0 NOT VOTING 0",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SCR-0035,FALSE
10scr0036,SCR 0036 of 2010,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to urge the Secretary of State to reconsider and reverse the decision to close the branch office located in Temperance.

Last Action: REFERRED TO COMMITTEE ON LOCAL, URBAN AND STATE AFFAIRS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SCR-0036,FALSE
10scr0037,SCR 0037 of 2010,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to urge inclusion of an addendum to address aquatic invasive species in the Great Lakes Water Quality Agreement.

Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SCR-0037,FALSE
10scr0038,SCR 0038 of 2010,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to urge the Great Lakes-St. Lawrence River Basin Water Resources Council to scrutinize carefully the proposed diversion at Waukesha, Wisconsin.

Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SCR-0038,FALSE
10hcr0038,HCR 0038 of 2010,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to urge the Obama administration to reconsider its opposition to Michigan's lawsuit that would prevent Asian carp from invading the Great Lakes.

Last Action: referred to Committee on Great Lakes and Environment",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-HCR-0038,FALSE
10hcr0039,HCR 0039 of 2010,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to urge the Governor and the Attorney General to do all they can to put in place a moratorium on permitting, leasing, and public engagement for offshore wind development in Michigan until a comprehensive statutory structure is developed and enacted.

Last Action: referred to Committee on Energy and Technology",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-HCR-0039,FALSE
10scr0039,SCR 0039 of 2010,NA,NA,2009-2010,SCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SCR-0039,FALSE
10scr0040,SCR 0040 of 2010,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to memorialize Congress to enact pending legislation to grant permanent lawful resident status to Ibrahim Parlak.

Last Action: referred to Committee on Judiciary",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SCR-0040,FALSE
10hcr0040,HCR 0040 of 2010,NA,NA,2009-2010,HCR,NA,NA,A concurrent resolution providing for a joint convention of the House of Representatives and the Senate.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-HCR-0040,FALSE
10hcr0041,HCR 0041 of 2010,NA,NA,2009-2010,HCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to enact the federal Food Desert Oasis Act to encourage the location of grocery stores in certain communities.
Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-HCR-0041,FALSE
10scr0041,SCR 0041 of 2010,NA,NA,2009-2010,SCR,NA,NA,"A concurrent resolution to memorialize the President, the Congress, and the Federal Communications Commission of the United States to refrain from regulating Internet broadband services as common carrier services under Title II of the Communications Act of 1934.

Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SCR-0041,FALSE
