doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
25sb0014,SB 0014 of 2025,NA,NA,2025-2026,SB,Education,athletics,Education: athletics; admission fee for high school interscholastic athletic activities; allow for cash as accepted form of payment. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1290. Last Action: REFERRED TO COMMITTEE ON REGULATORY AFFAIRS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0014,TRUE
25sb0015,SB 0015 of 2025,NA,NA,2025-2026,SB,Labor,benefits,"Labor: benefits; earned sick time; modify. Amends secs. 2, 3, 4, 6 & 7 of 2018 PA 338 (MCL 408.962 et seq.). Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE (S-1)",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0015,TRUE
25sb0016,SB 0016 of 2025,NA,NA,2025-2026,SB,Land use,farmland and open space,"Land use: farmland and open space; relinquishment of portion of farmland from agreement or easement; allow to make boundaries more regular. Amends secs. 36103, 36110 & 36111 of 1994 PA 451 (MCL 324.36103 et seq.). Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES AND AGRICULTURE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0016,TRUE
25sb0017,SB 0017 of 2025,NA,NA,2025-2026,SB,Holidays,other,Holidays: other; Diwali; designate as a holiday. Creates new act. Last Action: REFERRED TO COMMITTEE ON REGULATORY AFFAIRS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0017,TRUE
25sb0018,SB 0018 of 2025,NA,NA,2025-2026,SB,Children,foster care,Children: foster care; conditions on the use of certain benefits for a child in foster care; provide. Amends 1994 PA 203 (MCL 722.951 - 722.960) by adding sec. 8f. Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0018,TRUE
25sb0019,SB 0019 of 2025,NA,NA,2025-2026,SB,Housing,landlord and tenants,"Housing: landlord and tenants; tenants rights to repair; provide for. Amends sec. 39 of 1846 RS 66 (MCL 554.139).   TIE BAR WITH: SB 0021'25, SB 0020'25Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0019,TRUE
25sb0020,SB 0020 of 2025,NA,NA,2025-2026,SB,Housing,landlord and tenants,"Housing: landlord and tenants; cross-reference to the revised statutes of 1846; remove. Amends sec. 6 of 1978 PA 454 (MCL 554.636).   TIE BAR WITH: SB 0021'25, SB 0019'25Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0020,TRUE
25sb0021,SB 0021 of 2025,NA,NA,2025-2026,SB,Housing,landlord and tenants,"Housing: landlord and tenants; prohibition against tenants right to repair; disallow in truth and renting act. Amends secs. 3 & 4 of 1978 PA 454 (MCL 554.633 & 554.634).   TIE BAR WITH: SB 0019'25, SB 0020'25Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0021,TRUE
25sb0022,SB 0022 of 2025,NA,NA,2025-2026,SB,Housing,landlord and tenants,Housing: landlord and tenants; return of security deposit by electronic transfer; allow. Amends sec. 9 of 1972 PA 348 (MCL 554.609). Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0022,TRUE
25sb0023,SB 0023 of 2025,NA,NA,2025-2026,SB,Land use,land division,Land use: land division; number of parcels resulting from division; authorize counties and municipalities to increase. Amends sec. 108 of 1967 PA 288 (MCL 560.108). Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0023,TRUE
25sb0024,SB 0024 of 2025,NA,NA,2025-2026,SB,Juveniles,juvenile justice services,Juveniles: juvenile justice services; certain information sharing for research purposes in juvenile justice cases; allow. Amends sec. 9 of 1988 PA 13 (MCL 722.829). Last Action: PLACED ON ORDER OF THIRD READING,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0024,TRUE
25sb0025,SB 0025 of 2025,NA,NA,2025-2026,SB,NA,NA,"Occupations: vehicles, dealers, and repair facilities; owner of a motor vehicle repair facility to operate an additional facility under the same registration; allow. Amends secs. 2, 13b, 14, 15, 16, 17, 18, 30, 32, 32a, 33 & 40 of 1974 PA 300 (MCL 257.1302 et seq.) & adds sec. 30a. Last Action: REFERRED TO COMMITTEE ON REGULATORY AFFAIRS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0025,TRUE
25sb0026,SB 0026 of 2025,NA,NA,2025-2026,SB,Traffic control,driver license,Traffic control: driver license; reference to fire protection fund in the natural resources and environmental protection act; remove. Amends sec. 52706 of 1994 PA 451 (MCL 324.52706). Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION AND INFRASTRUCTURE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0026,TRUE
25sb0027,SB 0027 of 2025,NA,NA,2025-2026,SB,Economic development,Michigan strategic fund,Economic development: Michigan strategic fund; procurement technical assistance center (PTAC); update to APEX Accelerator. Amends sec. 2 of 2006 PA 317 (MCL 125.1972). Last Action: REFERRED TO COMMITTEE OF THE WHOLE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0027,TRUE
25sb0028,SB 0028 of 2025,NA,NA,2025-2026,SB,Agriculture,other,Agriculture: other; requirements for egg-laying hens; revise. Amends sec. 46 of 1988 PA 466 (MCL 287.746). Last Action: REFERRED TO COMMITTEE ON REGULATORY AFFAIRS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0028,TRUE
25sb0029,SB 0029 of 2025,NA,NA,2025-2026,SB,Records,death,"Records: death; commission to investigate racial disparities related to maternal health; create. Amends secs. 2227, 2617, 2617a & 2618 of 1978 PA 368 (MCL 333.2227 et seq.) & adds sec. 2617b.   TIE BAR WITH: SB 0030'25, SB 0032'25Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0029,TRUE
25sb0030,SB 0030 of 2025,NA,NA,2025-2026,SB,Civil rights,general discrimination,Civil rights: general discrimination; reporting procedures for mistreatment during perinatal period; provide for. Creates new act. Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0030,TRUE
25sb0031,SB 0031 of 2025,NA,NA,2025-2026,SB,Health facilities,hospitals,Health facilities: hospitals; certain policies on patients who are giving birth; require a hospital to adopt. Amends secs. 20201 & 21513 of 1978 PA 368 (MCL 333.20201 & 333.21513) & adds sec. 21537. Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0031,TRUE
25sb0032,SB 0032 of 2025,NA,NA,2025-2026,SB,Insurance,health insurers,Insurance: health insurers; provision of information on medical malpractice insurance relating to perinatal care services to the department of health and human services; require on request. Amends sec. 2434 of 1956 PA 218 (MCL 500.2434).   TIE BAR WITH: SB 0029'25Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0032,TRUE
25sb0033,SB 0033 of 2025,NA,NA,2025-2026,SB,Probate,patient advocates,Probate: patient advocates; withholding life-sustaining treatment for a patient who is pregnant; allow. Amends secs. 5507 & 5509 of 1998 PA 386 (MCL 700.5507 & 700.5509). Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0033,TRUE
25sb0034,SB 0034 of 2025,NA,NA,2025-2026,SB,Civil rights,sex discrimination and harassment,Civil rights: sex discrimination and harassment; definition of sex; modify to include lactating status for employment situations and include pregnancy and lactating status for places of public accommodation or public service. Amends secs. 201 & 301 of 1976 PA 453 (MCL 37.2201 & 37.2301). Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0034,TRUE
25sb0035,SB 0035 of 2025,NA,NA,2025-2026,SB,Children,child abuse or child neglect,Children: child abuse or child neglect; mandatory reporting of certain events at birth of a child; modify. Amends sec. 3a of 1975 PA 238 (MCL 722.623a). Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0035,TRUE
25sb0036,SB 0036 of 2025,NA,NA,2025-2026,SB,Health,occupations,"Health: occupations; Michigan essential health provider recruitment strategy; expand to include midwives. Amends secs. 2701, 2705, 2709 & 2723 of 1978 PA 368 (MCL 333.2701 et seq.). Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0036,TRUE
25sb0037,SB 0037 of 2025,NA,NA,2025-2026,SB,Insurance,health insurers,Insurance: health insurers; coverage for gynecological and perinatal services; require. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406cc. Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0037,TRUE
25sb0038,SB 0038 of 2025,NA,NA,2025-2026,SB,Human services,medical services,Human services: medical services; guidelines for coverage for perinatal and gynecological services; provide for. Amends sec. 109 of 1939 PA 280 (MCL 400.109). Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0038,TRUE
25sb0039,SB 0039 of 2025,NA,NA,2025-2026,SB,Human services,medical services,Human services: medical services; medical assistance coverage for ultrasound procedures and fetal nonstress tests performed in certain locations; provide for. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding secs. 109q & 109r. Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0039,TRUE
25sb0040,SB 0040 of 2025,NA,NA,2025-2026,SB,Law enforcement,other,Law enforcement: other; deportation task force; create. Creates new act. Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0040,TRUE
25sb0041,SB 0041 of 2025,NA,NA,2025-2026,SB,Highways,memorial,"Highways: memorial; portion of M-22; designate as the ""Company K Indian Veterans 1st Michigan Sharpshooters Civil War Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2092) by adding sec. 108. Last Action: REFERRED TO COMMITTEE OF THE WHOLE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0041,TRUE
25sb0042,SB 0042 of 2025,NA,NA,2025-2026,SB,Law enforcement,other,Law enforcement: other; law enforcement immigration enforcement support grant; provide for. Creates new act.   TIE BAR WITH: SB 0043'25Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0042,TRUE
25sb0043,SB 0043 of 2025,NA,NA,2025-2026,SB,Law enforcement,other,Law enforcement: other; requirement to enforce federal immigration laws; provide for. Creates new act.   TIE BAR WITH: SB 0042'25Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0043,TRUE
25sb0044,SB 0044 of 2025,NA,NA,2025-2026,SB,Crimes,other,"Crimes: other; illegal immigration; prohibit, and provide penalties. Creates new act. Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0044,TRUE
25sb0045,SB 0045 of 2025,NA,NA,2025-2026,SB,Criminal procedure,sentencing guidelines,"Criminal procedure: sentencing guidelines; sentencing guidelines for crimes related to illegal immigration; create. Amends sec. 17d, ch. XVII of 1927 PA 175 (MCL 777.17d).   TIE BAR WITH: SB 0044'25Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0045,TRUE
25sb0046,SB 0046 of 2025,NA,NA,2025-2026,SB,Water supply,systems,"Water supply: systems; mobile home park water delivery systems; regulate. Amends secs. 2, 3 & 15 of 1976 PA 399 (MCL 325.1002, et seq.). Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0046,TRUE
25sb0047,SB 0047 of 2025,NA,NA,2025-2026,SB,Retirement,state employees,Retirement: state employees; election process to transfer a corrections officer to the Michigan state police retirement system; provide for. Amends sec. 55 of 1943 PA 240 (MCL 38.55) & adds secs. 50b & 64a.   TIE BAR WITH: SB 0048'25Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0047,TRUE
25sb0048,SB 0048 of 2025,NA,NA,2025-2026,SB,Retirement,state police,"Retirement: state police; membership in the retirement system of a corrections officer first hired after certain date; provide for, and allow for purchasing service credit for certain corrections officers' service under the state employees' retirement system. Amends secs. 3, 4, 14 & 70 of 1986 PA 182 (MCL 38.1603 et seq.) & adds secs. 14b & 24c.   TIE BAR WITH: SB 0047'25Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0048,TRUE
25sb0049,SB 0049 of 2025,NA,NA,2025-2026,SB,Labor,health and safety,"Labor: health and safety; revisions to the occupational safety and health act; provide for. Amends title & secs. 4, 13, 14, 14a, 14e 14f, 14j, 14n, 24, 27, 28, 29, 30, 31, 33, 35, 36, 37, 41, 45, 46, 52, 54, 55, 56, 63, 65 & 91 of 1974 PA 154 (MCL 408.1004 et seq.) & repeals sec. 1035a of 1974 PA 154 (MCL 408.1035a). Last Action: REFERRED TO COMMITTEE ON LABOR",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0049,TRUE
25sb0050,SB 0050 of 2025,NA,NA,2025-2026,SB,Criminal procedure,sentencing guidelines,"Criminal procedure: sentencing guidelines; reference to section of the Michigan occupational safety and health act; amend to reflect repeal. Amends sec. 14b, ch. XVII of 1927 PA 175 (MCL 777.14b).   TIE BAR WITH: SB 0049'25Last Action: REFERRED TO COMMITTEE ON LABOR",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0050,TRUE
25sb0051,SB 0051 of 2025,NA,NA,2025-2026,SB,NA,NA,"State agencies (proposed): boards and commissions; Black leadership advisory council; establish. Creates new act. Last Action: REFERRED TO COMMITTEE ON CIVIL RIGHTS, JUDICIARY, AND PUBLIC SAFETY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0051,TRUE
25sb0052,SB 0052 of 2025,NA,NA,2025-2026,SB,NA,NA,"State agencies (proposed): authorities; use of grant funds and issuance of revenue bonds; modify. Amends title & secs. 2, 8, 9, 10, 13, 14, 14a, 16, 18, 20, 23, 24 & 25 of 1978 PA 639 (MCL 120.102 et seq.) & adds sec. 19a. Last Action: REFERRED TO COMMITTEE OF THE WHOLE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0052,TRUE
25sb0053,SB 0053 of 2025,NA,NA,2025-2026,SB,Highways,memorial,"Highways: memorial; portion of US-8; designate as the ""Medio J. Bacco Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2092) by adding sec. 15b. Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION AND INFRASTRUCTURE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0053,TRUE
25sb0054,SB 0054 of 2025,NA,NA,2025-2026,SB,Labor,hours and wages,"Labor: hours and wages; certain state projects paid for by bond or bond proposals, exempt from prevailing wage act. Amends sec. 9 of 2023 PA 10 (MCL 408.1109). Last Action: REFERRED TO COMMITTEE ON LABOR",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0054,TRUE
25sb0055,SB 0055 of 2025,NA,NA,2025-2026,SB,Appropriations,supplemental,Appropriations: supplemental; supplemental appropriations; provide for. Creates appropriation act. Last Action: REFERRED TO COMMITTEE OF THE WHOLE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0055,TRUE
25sb0056,SB 0056 of 2025,NA,NA,2025-2026,SB,School aid,supplemental,School aid: supplemental; school aid supplemental; provide for. Amends secs. 11 & 236 of 1979 PA 94 (MCL 388.1611 & 388.1836) & adds sec. 201i. Last Action: REFERRED TO COMMITTEE OF THE WHOLE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0056,TRUE
25sb0057,SB 0057 of 2025,NA,NA,2025-2026,SB,Civil procedure,civil actions,"Civil procedure: civil actions; lawsuits for exercising rights to free expression; provide protections against. Creates new act. Last Action: REFERRED TO COMMITTEE ON CIVIL RIGHTS, JUDICIARY, AND PUBLIC SAFETY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0057,TRUE
25sb0058,SB 0058 of 2025,NA,NA,2025-2026,SB,Education,curriculum,Education: curriculum; firearm safety instruction; provide for. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1163a. Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0058,TRUE
25sb0059,SB 0059 of 2025,NA,NA,2025-2026,SB,School aid,membership,School aid: membership; requirements concerning counting pupils in membership; modify for pupils enrolled in certain work-based learning experiences. Amend secs. 6 & 11 of 1979 PA 94 (MCL 388.1606 & 388.1611) & adds sec. 61e. Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0059,TRUE
25sb0060,SB 0060 of 2025,NA,NA,2025-2026,SB,Health occupations,physicians,Health occupations: physicians; interstate medical licensure compact; remove sunset. Amends sec. 16189 of 1978 PA 368 (MCL 333.16189). Last Action: received on 02/14/2025,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0060,TRUE
25sb0061,SB 0061 of 2025,NA,NA,2025-2026,SB,Children,child care,Children: child care; requirement for installation of filtration systems in child care centers and schools; exempt if child care center or school does not test positive for lead. Amends secs. 3i & 3j of 1973 PA 116 (MCL 722.113i & 722.113j). Last Action: REFERRED TO COMMITTEE ON ENERGY AND ENVIRONMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0061,TRUE
25sb0062,SB 0062 of 2025,NA,NA,2025-2026,SB,Education,other,Education: other; requirement for installation of filtration systems in child care centers and schools; exempt if child care center or school does not test positive for lead. Amends secs. 5 & 7 of 2023 PA 154 (MCL 380.1905 & 380.1907). Last Action: REFERRED TO COMMITTEE ON ENERGY AND ENVIRONMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0062,TRUE
25sb0063,SB 0063 of 2025,NA,NA,2025-2026,SB,Natural resources,funding,Natural resources: funding; Michigan natural resources trust fund recipients; modify to include state department. Amends secs. 1901 & 1903 of 1994 PA 451 (MCL 324.1901 & 324.1903). Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0063,TRUE
25sb0064,SB 0064 of 2025,NA,NA,2025-2026,SB,Children,child care,Children: child care; passing along fees for criminal background checks to certain childcare employees to the employees; prohibit. Amends secs. 5d & 5n of 1973 PA 116 (MCL 722.115d & 722.115n). Last Action: REFERRED TO COMMITTEE ON REGULATORY AFFAIRS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0064,TRUE
25sb0065,SB 0065 of 2025,NA,NA,2025-2026,SB,Natural resources,hunting,Natural resources: hunting; deer baiting license; provide for. Amends secs. 40102 & 40111a of 1994 PA 451 (MCL 324.40102 & 324.40111a). Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES AND AGRICULTURE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0065,TRUE
25sb0066,SB 0066 of 2025,NA,NA,2025-2026,SB,Water supply,systems,Water supply: systems; switching from private well to public system; prohibit locals from requiring of adult foster care facilities. Amends 1976 PA 399 (MCL 325.1001 - 325.1023) by adding sec. 15a. Last Action: REFERRED TO COMMITTEE ON HOUSING AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0066,TRUE
25sb0067,SB 0067 of 2025,NA,NA,2025-2026,SB,Natural resources,hunting,Natural resources: hunting; posting of rules and regulations by a certain date; require. Amends secs. 40113a & 41103 of 1994 PA 451 (MCL 324.40113a & 324.41103). Last Action: REFERRED TO COMMITTEE ON ENERGY AND ENVIRONMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0067,TRUE
25sb0068,SB 0068 of 2025,NA,NA,2025-2026,SB,Liquor,retail sales,Liquor: retail sales; displaying co-branded alcoholic beverages adjacent to certain products; prohibit. Amends 1998 PA 58 (MCL 436.1101 - 436.2303) by adding sec. 609k. Last Action: REFERRED TO COMMITTEE ON REGULATORY AFFAIRS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0068,TRUE
25sb0069,SB 0069 of 2025,NA,NA,2025-2026,SB,Highways,memorial,"Highways: memorial; portion of M-50; designate as the ""Animal Control Officer Darrian Young Memorial Highway."" Amends 2001 PA 142 (MCL 250.1001 - 250.2092) by adding sec. 6d. Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION AND INFRASTRUCTURE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0069,TRUE
25sb0070,SB 0070 of 2025,NA,NA,2025-2026,SB,Highways,memorial,"Highways: memorial; portion of M-34; designate as the ""Deputy Sheriff William Butler, Jr. Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2092) by adding sec. 115.Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION AND INFRASTRUCTURE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0070,TRUE
25sb0071,SB 0071 of 2025,NA,NA,2025-2026,SB,Highways,bridges,"Highways: bridges; Mackinac Bridge; designate as critical infrastructure. Amends sec. 552c of 1931 PA 328 (MCL 750.552c). Last Action: REFERRED TO COMMITTEE ON CIVIL RIGHTS, JUDICIARY, AND PUBLIC SAFETY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0071,TRUE
