doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
15sb0020,SB 0020 of 2015,NA,NA,2015-2016,SB,Criminal procedure,other,Criminal procedure; other; default standard for mens rea in criminal statutes; establish. Amends 1846 RS 1 (MCL 8.1 - 8.8) by adding secs. 9 & 9a.Last Action: REFERRED TO COMMITTEE ON JUDICIARY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0020,FALSE
15sb0021,SB 0021 of 2015,NA,NA,2015-2016,SB,Retirement,state police,Retirement; state police; monthly retirement allowance; provide 1-time increase for certain retirants to provide cost-of-living adjustment. Amends sec. 40a of 1986 PA 182 (MCL 38.1640a).  TIE BAR WITH: SB 0022'15Last Action: referred to Committee on Appropriations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0021,FALSE
15sb0022,SB 0022 of 2015,15pa0168,PA 0168 of 2015,2015-2016,SB,Retirement,state police,"Retirement; state police; retirement allowance; provide increase sufficient to produce annual retirement allowance of $16,000.00 for certain retirants. Amends 1986 PA 182 (MCL 38.1601 - 38.1648) by adding sec. 40c.Last Action: ASSIGNED PA 0168'15 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0022,FALSE
15sb0023,SB 0023 of 2015,NA,NA,2015-2016,SB,Individual income tax,deductions,Individual income tax; deductions; deduction for retirement and pension benefits; eliminate limitations and restrictions. Amends sec. 30 of 1967 PA 281 (MCL 206.30).Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0023,FALSE
15sb0024,SB 0024 of 2015,NA,NA,2015-2016,SB,Property tax,principal residence exemption,Property tax; principal residence exemption; homestead exemption; continue exemption upon death of homeowner under certain conditions. Amends sec. 7cc of 1893 PA 206 (MCL 211.7cc).Last Action: referred to Committee on Tax Policy,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0024,FALSE
15sb0025,SB 0025 of 2015,16pa0500,PA 0500 of 2016,2015-2016,SB,Transportation,funds,Transportation; funds; transportation economic development fund; include medical research and medical care as targeted industries. Amends sec. 9 of 1987 PA 231 (MCL 247.909).Last Action: ASSIGNED PA 0500'16 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0025,FALSE
15sb0026,SB 0026 of 2015,16pa0502,PA 0502 of 2016,2015-2016,SB,Occupations,real estate,"Occupations; real estate; licensure requirements for real estate brokers and salespersons; provide general amendments and rescind administrative rules. Amends secs. 105, 204, 2501, 2502a, 2503, 2504, 2504a, 2505, 2506, 2507, 2509, 2510, 2512 & 2512d of 1980 PA 299 (MCL 339.105 et seq.) & adds secs. 2502b, 2512e, 2512f, 2516, 2516a & 2515b.Last Action: ASSIGNED PA 0502'16",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0026,FALSE
15sb0027,SB 0027 of 2015,NA,NA,2015-2016,SB,Health,abortion,Health; abortion; additional abortion complication reporting; require. Amends sec. 2835 of 1978 PA 368 (MCL 333.2835) & adds sec. 2839.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0027,FALSE
15sb0028,SB 0028 of 2015,NA,NA,2015-2016,SB,Crimes,animals,"Crimes; animals; penalties for crimes against animals; enhance, and make other revisions. Amends secs. 50 & 50b of 1931 PA 328 (MCL 750.50 & 750.50b).Last Action: PLACED ON ORDER OF THIRD READING WITH SUBSTITUTE S-1",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0028,FALSE
15sb0029,SB 0029 of 2015,NA,NA,2015-2016,SB,Criminal procedure,sentencing guidelines,"Criminal procedure; sentencing guidelines; sentencing guidelines for crimes of animal cruelty; enact and amend. Amends secs. 16b, 34, 40, 46 & 49, ch. XVII of 1927 PA 175 (MCL 777.16b et seq.).  TIE BAR WITH: SB 0028'15Last Action: PLACED ON ORDER OF THIRD READING WITH AMENDMENT(S)",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0029,FALSE
15sb0030,SB 0030 of 2015,NA,NA,2015-2016,SB,Individual income tax,deductions,Individual income tax; deductions; deduction for retirement and pension benefits; eliminate limitations and restrictions. Amends sec. 30 of 1967 PA 281 (MCL 206.30).Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0030,FALSE
15sb0031,SB 0031 of 2015,NA,NA,2015-2016,SB,Crimes,assaultive,Crimes; assaultive; penalties for assault on a sports official; enhance. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 81f.Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-1,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0031,FALSE
15sb0032,SB 0032 of 2015,NA,NA,2015-2016,SB,Criminal procedure,sentencing guidelines,"Criminal procedure; sentencing guidelines; sentencing guidelines for crime of assault on sports official; enact. Amends sec. 16d, ch. XVII of 1927 PA 175 (MCL 777.16d).  TIE BAR WITH: SB 0031'15Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-1",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0032,FALSE
15sb0033,SB 0033 of 2015,16pa0367,PA 0367 of 2016,2015-2016,SB,Education,students,Education; students; measures to protect privacy of certain student data; provide for. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1136.Last Action: ASSIGNED PA 0367'16 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0033,FALSE
15sb0034,SB 0034 of 2015,15pa0003,PA 0003 of 2015,2015-2016,SB,Weapons,licensing,"Weapons; licensing; concealed pistol licensing boards; eliminate, and transfer duties to the department of state police and county clerks. Amends secs. 1, 2a, 4, 5, 5a, 5b, 5c, 5d, 5e, 5f, 5j, 5k, 5l, 5o & 8 of 1927 PA 372 (MCL 28.421 et seq.); adds sec. 5x & repeals secs. 5m & 6a of 1927 PA 372 (MCL 28.425m & 28.426a).Last Action: ASSIGNED PA 0003'15 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0034,FALSE
15sb0035,SB 0035 of 2015,15pa0004,PA 0004 of 2015,2015-2016,SB,Criminal procedure,sentencing guidelines,"Criminal procedure; sentencing guidelines; reference in sentencing guidelines; update. Amends sec. 11b, ch. XVII of 1927 PA 175 (MCL 777.11b).  TIE BAR WITH: SB 0034'15Last Action: ASSIGNED PA 0004'15 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0035,FALSE
15sb0036,SB 0036 of 2015,NA,NA,2015-2016,SB,Education,school districts,"Education; school districts; concurrent enrollment arrangements among school districts and institutions of higher education; encourage, and provide procedures for. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding pt. 20c.  TIE BAR WITH: SB 0037'15, SB 0038'15Last Action: REFERRED TO COMMITTEE ON EDUCATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0036,FALSE
15sb0037,SB 0037 of 2015,NA,NA,2015-2016,SB,Higher education,community colleges,"Higher education; community colleges; concurrent enrollment arrangements with school districts; encourage, and provide procedures for. Amends 1966 PA 331 (MCL 389.1 - 389.195) by adding sec. 132.  TIE BAR WITH: SB 0036'15, SB 0038'15Last Action: REFERRED TO COMMITTEE ON EDUCATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0037,FALSE
15sb0038,SB 0038 of 2015,NA,NA,2015-2016,SB,Higher education,state universities,"Higher education; state universities; concurrent enrollment arrangements with school districts; encourage and provide procedures for. Creates new act.  TIE BAR WITH: SB 0036'15, SB 0037'15Last Action: REFERRED TO COMMITTEE ON EDUCATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0038,FALSE
15sb0039,SB 0039 of 2015,NA,NA,2015-2016,SB,Natural resources,land acquisition,"Natural resources; land acquisition; caps on DNR land purchases; suspend if legislature has approved most recent 5-year strategic plan update and payments in lieu of taxes have been made. Amends secs. 503, 504, 2104, 2106, 2126, 2130, 2131, 2132, 2136, 52501, 52503 & 52506 of 1994 PA 451 (MCL 324.503 et seq.) & adds secs. 514, 2137 & 72117.  TIE BAR WITH: SB 0040'15Last Action: referred to Committee on Natural Resources",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0039,FALSE
15sb0040,SB 0040 of 2015,NA,NA,2015-2016,SB,Natural resources,funding,"Natural resources; funding; land exchange facilitation fund; authorize to be used for certain taxes and assessments on state land. Amends secs. 2135, 2154 & 51106 of 1994 PA 451 (MCL 324.2135 et seq.).  TIE BAR WITH: SB 0039'15Last Action: referred to Committee on Natural Resources",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0040,FALSE
15sb0041,SB 0041 of 2015,NA,NA,2015-2016,SB,Health,disabilities,Health; disabilities; brain injury law of Michigan; create. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding pt. 52A.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0041,FALSE
15sb0042,SB 0042 of 2015,15pa0011,PA 0011 of 2015,2015-2016,SB,Vehicles,driver training,"Vehicles; driver training; certain requirements applicable to commercial learner's permit; amend to comply with federal regulations. Amends secs. 7a, 18b, 25, 43a, 67a, 212, 259, 306, 307, 309, 310d, 310e, 312e, 312f, 319, 319b, 324, 625a, 732, 803b & 904 of 1949 PA 300 (MCL 257.7a et seq.) & adds sec. 306a.Last Action: ASSIGNED PA 0011'15 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0042,FALSE
15sb0043,SB 0043 of 2015,NA,NA,2015-2016,SB,Public employees and officers,ethics,Public employees and officers; ethics; incompatible offices exception for public safety positions; create for small local units of government. Amends sec. 3 of 1978 PA 566 (MCL 15.183).Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0043,FALSE
15sb0044,SB 0044 of 2015,15pa0001,PA 0001 of 2015,2015-2016,SB,Elections,primary,Elections; primary; presidential primary election date; revise. Amends sec. 613a of 1954 PA 116 (MCL 168.613a).  TIE BAR WITH: SB 0045'15Last Action: ASSIGNED PA 0001'15 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0044,FALSE
15sb0045,SB 0045 of 2015,15pa0002,PA 0002 of 2015,2015-2016,SB,Elections,primary,Elections; primary; presidential primary election date; revise. Amends sec. 641 of 1954 PA 116 (MCL 168.641).  TIE BAR WITH: SB 0044'15Last Action: ASSIGNED PA 0002'15 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0045,FALSE
15sb0046,SB 0046 of 2015,NA,NA,2015-2016,SB,Appropriations,zero budget,Appropriations; zero budget; multisection school aid supplemental; provide for. Amends secs. 11 & 17b of 1979 PA 94 (MCL 388.1611 & 388.1617b).Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0046,FALSE
15sb0047,SB 0047 of 2015,NA,NA,2015-2016,SB,Appropriations,zero budget,Appropriations; zero budget; supplemental appropriations; provide for fiscal year 2014-2015. Creates appropriation act.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0047,FALSE
15sb0048,SB 0048 of 2015,NA,NA,2015-2016,SB,Liquor,hours,Liquor; hours; hours of operation for on-premises licenses located in central business districts; extend. Amends sec. 1114 of 1998 PA 58 (MCL 436.2114) & adds sec. 1116.Last Action: REFERRED TO COMMITTEE ON REGULATORY REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0048,FALSE
15sb0049,SB 0049 of 2015,NA,NA,2015-2016,SB,Criminal procedure,sentencing,Criminal procedure; sentencing; crimes against elder adults; increase penalties for certain crimes against a person over 65 years of age. Amends heading of ch. XXA of 1931 PA 328 (MCL 750.1 - 750.568) & adds sec. 145s.Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-1,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0049,FALSE
15sb0050,SB 0050 of 2015,NA,NA,2015-2016,SB,Criminal procedure,sentencing guidelines,"Criminal procedure; sentencing guidelines; sentencing guidelines for elder adult abuse; provide for. Amends sec. 16g, ch. XVII of 1927 PA 175 (MCL 777.16g).  TIE BAR WITH: SB 0049'15Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-1",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0050,FALSE
15sb0051,SB 0051 of 2015,16pa0039,PA 0039 of 2016,2015-2016,SB,Highways,name,"Highways; name; renaming a portion of highway in Genesee County; designate as ""John Wayne ""Dusty"" Marcum Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2080) by adding sec. 8a.Last Action: ASSIGNED PA 0039'16 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0051,FALSE
15sb0052,SB 0052 of 2015,15pa0038,PA 0038 of 2015,2015-2016,SB,Veterans,other,"Veterans; other; veterans welcome home act; replace reference to ""department of labor and economic growth"" with ""Michigan veterans affairs agency"". Amends sec. 2 of 2008 PA 176 (MCL 35.1232).Last Action: ASSIGNED PA 0038'15 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0052,FALSE
15sb0053,SB 0053 of 2015,15pa0016,PA 0016 of 2015,2015-2016,SB,Weapons,firearms,"Weapons; firearms; exemption for retired federal law enforcement officers to carry a concealed pistol in pistol-free zones; provide for. Amends secs. 1, 5b & 5o of 1927 PA 372 (MCL 28.421 et seq.).Last Action: ASSIGNED PA 0016'15 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0053,FALSE
15sb0054,SB 0054 of 2015,15pa0012,PA 0012 of 2015,2015-2016,SB,Natural resources,hunting,Natural resources; hunting; use of unmanned vehicles or devices to interfere with or harass another individual who is hunting or fishing; prohibit. Amends secs. 40112 & 48703a of 1994 PA 451 (MCL 324.40112 & 324.48703a).Last Action: ASSIGNED PA 0012'15 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0054,FALSE
15sb0055,SB 0055 of 2015,15pa0013,PA 0013 of 2015,2015-2016,SB,Natural resources,hunting,Natural resources; hunting; use of unmanned vehicles or device for taking game or fish; prohibit. Amends sec. 40111c of 1994 PA 451 (MCL 324.40111c).  TIE BAR WITH: SB 0054'15Last Action: ASSIGNED PA 0013'15 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0055,FALSE
15sb0056,SB 0056 of 2015,16pa0031,PA 0031 of 2016,2015-2016,SB,Courts,judges,"Courts; judges; salary formula for judges; modify. Amends secs. 304, 555, 821 & 8202 of 1961 PA 236 (MCL 600.304 et seq.).Last Action: ASSIGNED PA 0031'16 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0056,FALSE
15sb0057,SB 0057 of 2015,NA,NA,2015-2016,SB,Individual income tax,credit,Individual income tax; credit; credit for payment of certain student loans; create. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding secs. 275 & 675.Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0057,FALSE
15sb0058,SB 0058 of 2015,NA,NA,2015-2016,SB,Elections,registration,Elections; registration; preregistration to vote at age 16; provide for. Amends 1954 PA 116 (MCL 168.1 - 168.992) by adding sec. 496a.Last Action: REFERRED TO COMMITTEE ON ELECTIONS AND GOVERNMENT REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0058,FALSE
15sb0059,SB 0059 of 2015,NA,NA,2015-2016,SB,Elections,absent voters,"Elections; absent voters; absent voter ballot; issue upon voter's request without requiring justification. Amends secs. 758, 759 & 759b of 1954 PA 116 (MCL 168.758 et seq.).Last Action: REFERRED TO COMMITTEE ON ELECTIONS AND GOVERNMENT REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0059,FALSE
15sb0060,SB 0060 of 2015,NA,NA,2015-2016,SB,Elections,voting procedures,Elections; voting procedures; early voting; provide for. Amends secs. 720 & 735 of 1954 PA 116 (MCL 168.720 & 168.735) & adds sec. 720a.Last Action: REFERRED TO COMMITTEE ON ELECTIONS AND GOVERNMENT REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0060,FALSE
15sb0061,SB 0061 of 2015,NA,NA,2015-2016,SB,Elections,registration,"Elections; registration; electronic submission of voter registration application on secretary of state's website; allow. Amends secs. 509v, 509w & 509x of 1954 PA 116 (MCL 168.509v et seq.).Last Action: REFERRED TO COMMITTEE ON ELECTIONS AND GOVERNMENT REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0061,FALSE
15sb0062,SB 0062 of 2015,15pa0131,PA 0131 of 2015,2015-2016,SB,Property,recording,"Property; recording; recording requirements; modify to include electronic signatures, and exempt certified copy of death certificate from requirements of act. Amends sec. 3 of 1937 PA 103 (MCL 565.203).Last Action: ASSIGNED PA 0131'15 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0062,FALSE
15sb0063,SB 0063 of 2015,NA,NA,2015-2016,SB,Insurance,health benefits,Insurance; health benefits; Abortion Insurance Opt-Out Act; repeal. Repeals 2013 PA 182 (MCL 550.541 - 550.551).Last Action: REFERRED TO COMMITTEE ON INSURANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0063,FALSE
15sb0064,SB 0064 of 2015,15pa0155,PA 0155 of 2015,2015-2016,SB,Health facilities,nursing homes,"Health facilities; nursing homes; patient care policies and compliance procedures; require establishment based on nationally recognized guidelines or best-practice resources and provide other general amendments. Amends secs. 1104, 20104, 20155, 20155a, 21703, 21734 & 21799a of 1978 PA 368 (MCL 333.1104 et seq.).Last Action: ASSIGNED PA 0155'15 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0064,FALSE
15sb0065,SB 0065 of 2015,15pa0156,PA 0156 of 2015,2015-2016,SB,Health facilities,nursing homes,Health facilities; nursing homes; employment of or contracting with health professionals to provide medical treatment to patients; allow regardless of business entity status of nursing home. Amends secs. 20109 & 21715 of 1978 PA 368 (MCL 333.20109 & 333.21715).Last Action: ASSIGNED PA 0156'15 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0065,FALSE
15sb0066,SB 0066 of 2015,15pa0157,PA 0157 of 2015,2015-2016,SB,Businesses,limited liability companies,Businesses; limited liability companies; definition of learned profession; clarify application to certain health professionals. Amends sec. 102 of 1993 PA 23 (MCL 450.4102).  TIE BAR WITH: SB 0065'15Last Action: ASSIGNED PA 0157'15 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0066,FALSE
15sb0067,SB 0067 of 2015,15pa0158,PA 0158 of 2015,2015-2016,SB,Businesses,business corporations,Businesses; business corporations; definition of learned profession; clarify application to certain health professionals. Amends sec. 109 of 1972 PA 284 (MCL 450.1109).  TIE BAR WITH: SB 0065'15Last Action: ASSIGNED PA 0158'15 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SB-0067,FALSE
