doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
13sb0011,SB 0011 of 2013,NA,NA,2013-2014,SB,Property tax,assessments,Property tax; assessments; sale price as presumptive true cash value when property is sold; establish. Amends sec. 27 of 1893 PA 206 (MCL 211.27).Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0011,FALSE
13sb0012,SB 0012 of 2013,NA,NA,2013-2014,SB,Insurance,health,"Insurance; health; authority to refuse reimbursement for certain chiropractic services; eliminate. Amends secs. 3107b, 3405, 3475 & 3631 of 1956 PA 218 (MCL 500.3107b et seq.).Last Action: REFERRED TO COMMITTEE ON INSURANCE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0012,FALSE
13sb0013,SB 0013 of 2013,NA,NA,2013-2014,SB,Transportation,motor carrier fuel tax,Transportation; motor carrier fuel tax; motor carrier fuel tax act; repeal. Repeals 1980 PA 119 (MCL 207.211 - 207.234).  TIE BAR WITH: SJR A'13Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0013,FALSE
13sb0014,SB 0014 of 2013,NA,NA,2013-2014,SB,Transportation,motor fuel tax,Transportation; motor fuel tax; motor fuel tax act; repeal. Repeals 2000 PA 403 (MCL 207.1001 - 207.1170).  TIE BAR WITH: SJR A'13Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0014,FALSE
13sb0015,SB 0015 of 2013,NA,NA,2013-2014,SB,Sales tax,collections,Sales tax; collections; distribution of certain amount of revenue collected restricted to fund for tourism marketing and promotion; provide for. Amends sec. 25 of 1933 PA 167 (MCL 205.75).Last Action: REFERRED TO COMMITTEE ON OUTDOOR RECREATION AND TOURISM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0015,FALSE
13sb0016,SB 0016 of 2013,13pa0037,PA 0037 of 2013,2013-2014,SB,Natural resources,wildlife,Natural resources; wildlife; wildlife violator compact law; modify enforcement provisions. Amends sec. 43559 of 1994 PA 451 (MCL 324.43559) & adds sec. 1616.Last Action: ASSIGNED PA 0037'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0016,FALSE
13sb0017,SB 0017 of 2013,NA,NA,2013-2014,SB,Children,health,Children; health; use of cadmium or mercury in children's products; prohibit. Amends secs. 5491 & 5492 of 1978 PA 368 (MCL 333.5491 & 333.5492).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0017,FALSE
13sb0018,SB 0018 of 2013,NA,NA,2013-2014,SB,Human services,medical services,"Human services; medical services; office of medicaid inspector general; create. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding secs. 104, 104a, 104b, 104c & 104d.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0018,FALSE
13sb0019,SB 0019 of 2013,13pa0014,PA 0014 of 2013,2013-2014,SB,Financial institutions,mortgage brokers and lenders,Financial institutions; mortgage brokers and lenders; appointments to the mortgage industry advisory board; modify. Amends sec. 33 of 1987 PA 173 (MCL 445.1683).Last Action: ASSIGNED PA 0014'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0019,FALSE
13sb0020,SB 0020 of 2013,14pa0254,PA 0254 of 2014,2013-2014,SB,Environmental protection,permits,Environmental protection; permits; hazardous waste permit; allow DEQ to deny based on conviction of crime committed in pursuit of permit. Amends sec. 11123 of 1994 PA 451 (MCL 324.11123).Last Action: ASSIGNED PA 0254'14 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0020,FALSE
13sb0021,SB 0021 of 2013,NA,NA,2013-2014,SB,Economic development,downtown development authorities,Economic development; downtown development authorities; requirement for historic commission approval regarding proposed changes to the exterior of historical sites; provide for. Amends sec. 29 of 1975 PA 197 (MCL 125.1679).Last Action: referred to Committee on Commerce,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0021,FALSE
13sb0022,SB 0022 of 2013,NA,NA,2013-2014,SB,Housing,other,Housing; other; state historic preservation office; create in statute. Amends 1966 PA 346 (MCL 125.1401 - 125.1499c) by adding ch. 3C.Last Action: referred to Committee on Commerce,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0022,FALSE
13sb0023,SB 0023 of 2013,NA,NA,2013-2014,SB,Environmental protection,air pollution,"Environmental protection; air pollution; idling of certain vehicles; restrict. Amends secs. 328, 605, 675d, 742 & 907 of 1949 PA 300 (MCL 257.328 et seq.) & adds sec. 674b.Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0023,FALSE
13sb0024,SB 0024 of 2013,NA,NA,2013-2014,SB,Traffic control,civil infraction procedures,Traffic control; civil infraction procedures; issuance of idling violation citations; authorize parking bureaus to accept admissions of responsibility. Amends sec. 8395 of 1961 PA 236 (MCL 600.8395).  TIE BAR WITH: SB 0023'13Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0024,FALSE
13sb0025,SB 0025 of 2013,13pa0140,PA 0140 of 2013,2013-2014,SB,Property tax,principal residence exemption,Property tax; principal residence exemption; appeal process for principal residence exemption; revise. Amends sec. 7cc of 1893 PA 206 (MCL 211.7cc).Last Action: ASSIGNED PA 0140'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0025,FALSE
13sb0026,SB 0026 of 2013,NA,NA,2013-2014,SB,Natural resources,nonnative species,"Natural resources; nonnative species; order to ban or restrict an invasive plant species; require prior consultation with Michigan invasive plant council. Amends sec. 41302 of 1994 PA 451 (MCL 324.41302).Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES, ENVIRONMENT AND GREAT LAKES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0026,FALSE
13sb0027,SB 0027 of 2013,13pa0101,PA 0101 of 2013,2013-2014,SB,Liquor,licenses,Liquor; licenses; ability to refill growlers of beer and to sample and sell wine at farmer's market; provide for certain licensees. Amends sec. 537 of 1998 PA 58 (MCL 436.1537).  TIE BAR WITH: SB 0079'13Last Action: ASSIGNED PA 0101'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0027,FALSE
13sb0028,SB 0028 of 2013,NA,NA,2013-2014,SB,Elections,registration,"Elections; registration; electronic submission of voter registration application on secretary of state's website; allow. Amends secs. 509v, 509w & 509x of 1954 PA 116 (MCL 168.509v et seq.).Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT AND ELECTIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0028,FALSE
13sb0029,SB 0029 of 2013,NA,NA,2013-2014,SB,Trade,hazardous substances,Trade; hazardous substances; addition of bittering agent to antifreeze; require. Creates new act.Last Action: referred to second reading,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0029,FALSE
13sb0030,SB 0030 of 2013,NA,NA,2013-2014,SB,Retirement,legislative,"Retirement; legislative; retirement health care benefits for legislators; reduce. Amends secs. 50b & 79 of 1957 PA 261 (MCL 38.1050b & 38.1079).Last Action: REFERRED TO COMMITTEE ON REFORMS, RESTRUCTURING AND REINVENTING",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0030,FALSE
13sb0031,SB 0031 of 2013,14pa0007,PA 0007 of 2014,2013-2014,SB,Insurance,life,Insurance; life; insurable interests; amend insurance code to provide for insurable interest of trustees. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 2210a.  TIE BAR WITH: SB 0032'13Last Action: ASSIGNED PA 0007'14 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0031,FALSE
13sb0032,SB 0032 of 2013,14pa0008,PA 0008 of 2014,2013-2014,SB,Probate,trusts,Probate; trusts; insurable interest amendments to the Michigan trust code; provide for. Amends 1998 PA 386 (MCL 700.1101 - 700.8206) by adding sec. 7114.  TIE BAR WITH: SB 0031'13Last Action: ASSIGNED PA 0008'14 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0032,FALSE
13sb0033,SB 0033 of 2013,NA,NA,2013-2014,SB,Campaign finance,campaign practices,Campaign finance; campaign practices; automated campaign telephone calls; require to identify who paid for call. Amends 1976 PA 388 (MCL 169.201 - 169.282) by adding sec. 48.Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT AND ELECTIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0033,FALSE
13sb0034,SB 0034 of 2013,NA,NA,2013-2014,SB,Consumer protection,retail installment sales,Consumer protection; retail installment sales; guaranteed asset protection waivers; include waiver agreements conditioned on death or disability of borrower. Amends sec. 3 of 2009 PA 229 (MCL 492.23).Last Action: REFERRED TO COMMITTEE ON REGULATORY REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0034,FALSE
13sb0035,SB 0035 of 2013,13pa0188,PA 0188 of 2013,2013-2014,SB,Cities,other,Cities; other; failure to pay civil fine and costs imposed by a city administrative hearings bureau; penalize under certain circumstances. Amends sec. 4q of 1909 PA 279 (MCL 117.4q).Last Action: ASSIGNED PA 0188'13,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0035,FALSE
13sb0036,SB 0036 of 2013,13pa0189,PA 0189 of 2013,2013-2014,SB,Land use,zoning and growth management,Land use; zoning and growth management; persons delinquent in paying blight violation fines; allow cities to make ineligible for zoning approvals. Amends sec. 406 of 2006 PA 110 (MCL 125.3406).Last Action: ASSIGNED PA 0189'13,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0036,FALSE
13sb0037,SB 0037 of 2013,13pa0190,PA 0190 of 2013,2013-2014,SB,Construction,permits,Construction; permits; persons delinquent in paying blight violation fines; allow cities to make ineligible for construction code approval. Amends 1972 PA 230 (MCL 125.1501 - 125.1531) by adding sec. 9c.Last Action: ASSIGNED PA 0190'13,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0037,FALSE
13sb0038,SB 0038 of 2013,13pa0191,PA 0191 of 2013,2013-2014,SB,Civil procedure,garnishment,Civil procedure; garnishment; garnishment for failure to pay fines or costs ordered under the home rule cities act; provide for. Amends 1961 PA 236 (MCL 600.101 - 600.9947) by adding sec. 4027.Last Action: ASSIGNED PA 0191'13,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0038,FALSE
13sb0039,SB 0039 of 2013,13pa0192,PA 0192 of 2013,2013-2014,SB,Civil procedure,foreclosure,Civil procedure; foreclosure; power of a home rule city's department of administrative hearings to foreclose on property; modify. Amends sec. 4r of 1909 PA 279 (MCL 117.4r).  TIE BAR WITH: SB 0038'13Last Action: ASSIGNED PA 0192'13,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0039,FALSE
13sb0040,SB 0040 of 2013,NA,NA,2013-2014,SB,Local government,intergovernmental affairs,"Local government; intergovernmental affairs; interlocal agreements under the urban cooperation act of 1967; provide for additional requirements. Amends sec. 2 of 1967 (Ex Sess) PA 7 (MCL 124.502) & adds secs. 4a, 4b, 4c, 7a, 9a, 9b, 10a, 10b & 10c.Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT AND ELECTIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0040,FALSE
13sb0041,SB 0041 of 2013,NA,NA,2013-2014,SB,Human services,medical services,Human services; medical services; Michigan compliance with expanding medicaid coverage to certain poverty level; prohibit. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 105c.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0041,FALSE
13sb0042,SB 0042 of 2013,NA,NA,2013-2014,SB,Health,pharmaceuticals,Health; pharmaceuticals; standards for pharmacy auditing practices; provide for. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 17771.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0042,FALSE
13sb0043,SB 0043 of 2013,13pa0033,PA 0033 of 2013,2013-2014,SB,Courts,judges,"Courts; judges; certain district court judgeships; increase, and reduce number of circuit court judgeships. Amends secs. 530 & 8132 of 1961 PA 236 (MCL 600.530 & 600.8132).Last Action: ASSIGNED PA 0033'13 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0043,FALSE
13sb0044,SB 0044 of 2013,13pa0002,PA 0002 of 2013,2013-2014,SB,Criminal procedure,sex offender registration,Criminal procedure; sex offender registration; placement on the public registry; remove certain exceptions. Amends sec. 8 of 1994 PA 295 (MCL 28.728).Last Action: ASSIGNED PA 0002'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0044,FALSE
13sb0045,SB 0045 of 2013,NA,NA,2013-2014,SB,Property tax,tax tribunal,Property tax; tax tribunal; hearing scheduled on regularly scheduled board of review dates; prohibit. Amends secs. 34 & 62 of 1973 PA 186 (MCL 205.734 & 205.762).Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0045,FALSE
13sb0046,SB 0046 of 2013,NA,NA,2013-2014,SB,Property tax,appeals,Property tax; appeals; local units of government to pass resolution to shorten time period of board of review hearings; allow. Amends sec. 30 of 1893 PA 206 (MCL 211.30).Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0046,FALSE
13sb0047,SB 0047 of 2013,NA,NA,2013-2014,SB,Education,preschools,Education; preschools; age for eligibility to enroll in great start readiness programs; revise. Amends sec. 32d of 1979 PA 94 (MCL 388.1632d).Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0047,FALSE
13sb0048,SB 0048 of 2013,13pa0008,PA 0008 of 2013,2013-2014,SB,Animals,other,Animals; other; exemption from large carnivore act for certain businesses; expand to exempt businesses that allow patrons to come into contact with bears less than 36 weeks of age or bears that weigh 90 pounds or less and make other general revisions. Amends secs. 2 & 22 of 2000 PA 274 (MCL 287.1102 & 287.1122).Last Action: ASSIGNED PA 0008'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0048,FALSE
13sb0049,SB 0049 of 2013,14pa0202,PA 0202 of 2014,2013-2014,SB,Weapons,licensing,"Weapons; licensing; certain firearms records; exempt from freedom of information act. Amends 1927 PA 372 (MCL 28.421 - 28.435) by adding sec. 1b.  TIE BAR WITH: HB 4155'13, HB 5325'14, HB 5328'14, SB 0834'14, SB 0881'14Last Action: ASSIGNED PA 0202'14 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0049,FALSE
13sb0050,SB 0050 of 2013,13pa0119,PA 0119 of 2013,2013-2014,SB,Natural resources,other,"Natural resources; other; operation of off-road vehicles on certain state highways; provide for. Amends secs. 81101, 81115, 81122, 81129, 81133 & 81147 of 1994 PA 451 (MCL 324.81101 et seq.) & repeals secs. 81102 & 81128 of 1994 PA 451 (MCL 324.81102 & 324.81128).Last Action: ASSIGNED PA 0119'13 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0050,FALSE
13sb0051,SB 0051 of 2013,13pa0042,PA 0042 of 2013,2013-2014,SB,Property tax,classification,Property tax; classification; qualified forest property tax program; modify. Amends sec. 7jj of 1893 PA 206 (MCL 211.7jj[1]).Last Action: ASSIGNED PA 0042'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0051,FALSE
13sb0052,SB 0052 of 2013,NA,NA,2013-2014,SB,Property tax,classification,Property tax; classification; qualified forest property; provide property tax exemption. Amends sec. 27a of 1893 PA 206 (MCL 211.27a).Last Action: placed on third reading,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0052,FALSE
13sb0053,SB 0053 of 2013,NA,NA,2013-2014,SB,Property tax,other,Property tax; other; qualified forest property recapture tax; revise. Amends sec. 4 of 2006 PA 379 (MCL 211.1034).Last Action: referred to Committee on Natural Resources,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0053,FALSE
13sb0054,SB 0054 of 2013,13pa0043,PA 0043 of 2013,2013-2014,SB,Property tax,classification,Property tax; classification; allocation of qualified forest property recapture tax; modify. Amends sec. 5 of 2006 PA 379 (MCL 211.1035).Last Action: ASSIGNED PA 0043'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0054,FALSE
13sb0055,SB 0055 of 2013,13pa0044,PA 0044 of 2013,2013-2014,SB,Property tax,exemptions,Property tax; exemptions; definition of qualified agricultural property; revise. Amends sec. 7dd of 1893 PA 206 (MCL 211.7dd).Last Action: ASSIGNED PA 0044'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0055,FALSE
13sb0056,SB 0056 of 2013,13pa0045,PA 0045 of 2013,2013-2014,SB,Natural resources,forests,"Natural resources; forests; private forest management; provide oversight from the department of agriculture and rural development and provide for conservation district assistance to owners of forestland. Amends secs. 9301, 9302, 9304, 9307, 9308 & 9310 of 1994 PA 451 (MCL 324.9301 et seq.); adds secs. 51301, 51302, 51305 & 51306 & repeals secs. 50110, 50112 & 50136 of 1994 PA 451 (MCL 324.50110 et seq.).Last Action: ASSIGNED PA 0045'13 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0056,FALSE
13sb0057,SB 0057 of 2013,13pa0046,PA 0046 of 2013,2013-2014,SB,Agriculture,other,"Agriculture; other; Michigan agriculture environmental assurance program; expand to include lands not utilized for traditional or production agriculture such as forest management. Amends secs. 8703, 8707, 8708 & 8709 of 1994 PA 451 (MCL 324.8703 et seq.).Last Action: ASSIGNED PA 0046'13 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0057,FALSE
13sb0058,SB 0058 of 2013,13pa0047,PA 0047 of 2013,2013-2014,SB,Natural resources,forests,Natural resources; forests; promotion of forestry and the development of the forest products industry in the state; provide for. Amends secs. 50301 & 50302 of 1994 PA 451 (MCL 324.50301 & 324.50302).Last Action: ASSIGNED PA 0047'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0058,FALSE
13sb0059,SB 0059 of 2013,14pa0146,PA 0146 of 2014,2013-2014,SB,Natural resources,forests,Natural resources; forests; commercial forests; withdraw forestland from commercial forests and waive penalty under certain circumstances. Amends sec. 51108 of 1994 PA 451 (MCL 324.51108).Last Action: ASSIGNED PA 0146'14 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0059,FALSE
13sb0060,SB 0060 of 2013,13pa0003,PA 0003 of 2013,2013-2014,SB,Weapons,licensing,Weapons; licensing; definition of federally licensed firearms dealer; modify. Amends sec. 2a of 1927 PA 372 (MCL 28.422a).Last Action: ASSIGNED PA 0003'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0060,FALSE
13sb0061,SB 0061 of 2013,13pa0004,PA 0004 of 2013,2013-2014,SB,Insurance,health care corporations,"Insurance; health care corporations; merger of health care corporation with a nonprofit mutual disability insurer; allow, and provide procedures, prescribe requirements on rating and certain contract provisions, and establish requirements for a health endowment fund corporation. Amends title & secs. 218, 401e & 414b of 1980 PA 350 (MCL 550.1218 et seq.) & adds secs. 201a, 220, 400, 401m, 410b, 501c & 620 & pt. 6A.  TIE BAR WITH: SB 0062'13Last Action: ASSIGNED PA 0004'13 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0061,FALSE
13sb0062,SB 0062 of 2013,13pa0005,PA 0005 of 2013,2013-2014,SB,Insurance,health,"Insurance; health; regulations applicable to nonprofit mutual disability insurer; revise to accommodate merger with nonprofit health care corporation and prescribe requirements on rating and certain contract provisions. Amends secs. 2213b, 2242, 3426, 3705, 3712, 5008, 5104, 5209, 5800 & 5824 of 1956 PA 218 (MCL 500.2213b et seq.) & adds secs. 3405a, 3428, 3472, 3474a, 3612a, 5801, 5805, 5825 & 5826.  TIE BAR WITH: SB 0061'13Last Action: ASSIGNED PA 0005'13 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0062,FALSE
13sb0063,SB 0063 of 2013,NA,NA,2013-2014,SB,Weapons,firearms,Weapons; firearms; Michigan firearms freedom act; create. Creates new act.Last Action: REFERRED TO COMMITTEE OF THE WHOLE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0063,FALSE
13sb0064,SB 0064 of 2013,NA,NA,2013-2014,SB,Taxation,administration,Taxation; administration; liability for taxes collected and unpaid taxes; modify. Amends sec. 27a of 1941 PA 122 (MCL 205.27a).Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0064,FALSE
13sb0065,SB 0065 of 2013,13pa0015,PA 0015 of 2013,2013-2014,SB,Individual income tax,collections,Individual income tax; collections; withholding requirement for certain members of a flow-through entity; clarify. Amends sec. 703 of 1967 PA 281 (MCL 206.703).Last Action: ASSIGNED PA 0015'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0065,FALSE
13sb0066,SB 0066 of 2013,14pa0288,PA 0288 of 2014,2013-2014,SB,Education,graduation requirements,Education; graduation requirements; information to help school districts comply with Michigan merit curriculum requirements; provide for. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1278c.Last Action: ASSIGNED PA 0288'14,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0066,FALSE
13sb0067,SB 0067 of 2013,NA,NA,2013-2014,SB,Legislature,other,"Legislature; other; legislative website; require certain information to be available to the public. Amends sec. 204a of 1986 PA 268 (MCL 4.1204a) & repeals secs. 204b, 204c, 204d, 204e, 204f & 204g of 1986 PA 268 (MCL 4.1204b et seq.).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0067,FALSE
13sb0068,SB 0068 of 2013,13pa0249,PA 0249 of 2013,2013-2014,SB,Vehicles,off-road,"Vehicles; off-road; 50-inch-wide ORVs; authorize use on forest trails. Amends secs. 81101, 81129 & 81133 of 1994 PA 451 (MCL 324.81101 et seq.).Last Action: ASSIGNED PA 0249'13 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0068,FALSE
